wilaya_code,wilaya,commune_code,commune,ecole_code,nom_ecole
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201011,"إبتدائية  بلميلود الخير"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201012,"إبتدائية  عبد الرحمان بلبواب"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201013,"إبتدائية  قاوة الطاهر"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201014,"إبتدائية  بلمانع ابراهيم"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201015,"إبتدائية  بلمانع الطيب"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201016,"إبتدائية  بوعافية عبد الرحمان"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201017,"إبتدائية  عيساوي الخير"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201018,"إبتدائية  الواسع الشريف"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201019,"إبتدائية  بلميالي مخلوف"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201025,"إبتدائية  عشاشة خليفة"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201027,"إبتدائية  حمزاوي الشريف"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201028,"إبتدائية  بن جبل العربي"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201029,"إبتدائية  حمزاوي مانع"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201030,"إبتدائية  صالحي الجودي"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201031,"إبتدائية  خمال العياشي"
34,"Bordj Bou Arréridj",3420,"خليل (KHELIL)",34201032,"إبتدائية  مجمع مدرسي نوع  ب المجاهد بونشادة البخوش"
34,"Bordj Bou Arréridj",3421,"تقلعيت (TAGLAIT)",34211001,"إبتدائية  النواري حروز"
34,"Bordj Bou Arréridj",3421,"تقلعيت (TAGLAIT)",34211002,"إبتدائية  مشري العدوي"
34,"Bordj Bou Arréridj",3421,"تقلعيت (TAGLAIT)",34211003,"إبتدائية  لحسن مروش"
34,"Bordj Bou Arréridj",3421,"تقلعيت (TAGLAIT)",34211004,"إبتدائية  ساعد تقية الولجة"
34,"Bordj Bou Arréridj",3421,"تقلعيت (TAGLAIT)",34211005,"إبتدائية  الحاج بوقفة"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221001,"إبتدائية  هميل ابراهيم"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221002,"إبتدائية  بحيح عبد الله"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221003,"إبتدائية  قيشي لخضر"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221004,"إبتدائية  بسة زهار"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221005,"إبتدائية  حجاج سليمان"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221006,"إبتدائية  العربي العربي"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221007,"إبتدائية  عدالة الصالح"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221008,"إبتدائية  مسعودان الطاهر"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221009,"إبتدائية  شريف بوزيد"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221010,"إبتدائية  علاوة علي"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221011,"إبتدائية  الشهيد العيداني عمر"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221012,"إبتدائية  مسعودان العياشي"
34,"Bordj Bou Arréridj",3422,"القصور (KSOUR)",34221014,"إبتدائية  بوعبد الله علي"
34,"Bordj Bou Arréridj",3423,"أولاد سيدي ابراهيم (OULED SIDI-BRAHIM)",34231001,"إبتدائية  محمد لخضر ميهوبي"
34,"Bordj Bou Arréridj",3423,"أولاد سيدي ابراهيم (OULED SIDI-BRAHIM)",34231002,"إبتدائية  محمد و احمد الديلمي"
34,"Bordj Bou Arréridj",3423,"أولاد سيدي ابراهيم (OULED SIDI-BRAHIM)",34231003,"إبتدائية  عباسي بلعباس"
34,"Bordj Bou Arréridj",3423,"أولاد سيدي ابراهيم (OULED SIDI-BRAHIM)",34231004,"إبتدائية  السعيد بوتقجيرت"
34,"Bordj Bou Arréridj",3423,"أولاد سيدي ابراهيم (OULED SIDI-BRAHIM)",34231005,"إبتدائية  حليمي الداعي"
34,"Bordj Bou Arréridj",3424,"تفرق (TAFREG)",34241001,"إبتدائية  بداش الصديق"
34,"Bordj Bou Arréridj",3424,"تفرق (TAFREG)",34241002,"إبتدائية  بلعروسي الصالح و اراتني ع القادر"
34,"Bordj Bou Arréridj",3424,"تفرق (TAFREG)",34241004,"إبتدائية  عزوق الطاهر"
34,"Bordj Bou Arréridj",3425,"القلة (COLLA)",34251005,"إبتدائية  الشيخ مبارك الميلي"
34,"Bordj Bou Arréridj",3425,"القلة (COLLA)",34251007,"إبتدائية  بوحدة الشريف"
34,"Bordj Bou Arréridj",3425,"القلة (COLLA)",34251009,"إبتدائية  البشير الإبراهيمي"
34,"Bordj Bou Arréridj",3425,"القلة (COLLA)",34251010,"إبتدائية  الإخوة علواش"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261001,"إبتدائية  ساحة الجيلالي"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261002,"إبتدائية  مخلوفي عيسى"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261003,"إبتدائية  ربيع عيسى"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261004,"إبتدائية  يزيد السعيد"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261005,"إبتدائية  زياني عمر"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261006,"إبتدائية  ناصري محمود"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261007,"إبتدائية  شندار الحسين"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261008,"إبتدائية  غراب علي"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261009,"إبتدائية  عبادو بلقاسم"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261010,"إبتدائية  الشهيد ناصري السعيد"
34,"Bordj Bou Arréridj",3426,"تيكستار (TIXTER)",34261011,"إبتدائية  المجاهد المتوفى خبيبش مخلوف"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271001,"إبتدائية  شتيح بن عبد الله"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271002,"إبتدائية  بحري عبد الله"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271003,"إبتدائية  لكحل عمر"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271004,"إبتدائية  بعبوش علي"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271005,"إبتدائية  لكحل بوزيد"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271006,"إبتدائية  محمد بن ساعد"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271007,"إبتدائية  محامدية النوي"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271008,"إبتدائية  بوبعاية عبد القدوس"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271009,"إبتدائية  ابن عطية محمد"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271010,"إبتدائية  محمد حريزي"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271011,"إبتدائية  بوبعاية عمر"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271012,"إبتدائية  حريزي العربي"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271013,"إبتدائية  لعرايب عبد الله"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271014,"إبتدائية  الشهداء الستة"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271015,"إبتدائية  قندوز عبد القادر"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271016,"إبتدائية  الاخوة بن عطية"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271017,"إبتدائية  زايدي مخلوف"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271018,"إبتدائية  سوالمية رابح"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271019,"إبتدائية  ياحي الشريف"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271020,"إبتدائية  بن جوال ابراهيم"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271021,"إبتدائية  مقدمي محمد"
34,"Bordj Bou Arréridj",3427,"العش (EL ACH)",34271022,"إبتدائية  المجاهد مرادي حسين تيحمامين"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281001,"إبتدائية  قاسمي الصالح"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281002,"إبتدائية  بلواعر عبد الله"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281003,"إبتدائية  بوخليفة عبد الله"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281004,"إبتدائية  بن احمد محمد"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281005,"إبتدائية  محمد زيدون"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281006,"إبتدائية  سماعي بلقاسم"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281007,"إبتدائية  طاهري بلقاسم"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281008,"إبتدائية  خليفي عبد القادر"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281009,"إبتدائية  المدرسة الإبتدائية الأخوين الشهيدين رماش ساعد وعيسى -قمور -ا"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281010,"إبتدائية  معضادي الطاهر"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281011,"إبتدائية  عمر سعدي"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281017,"إبتدائية  المجاهد المتوفي موساوي الصديق بن محمد"
34,"Bordj Bou Arréridj",3428,"العناصر (EL ANNASSEUR)",34281018,"إبتدائية  المجاهد المتوفي فارسي عمار بن رابح"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291001,"إبتدائية  لونيس  بلعزوق"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291002,"إبتدائية  محمد شاوش"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291003,"إبتدائية  السعيد بن يحي"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291004,"إبتدائية  زروق عبد القادر"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291005,"إبتدائية  بوقرة عيسى"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291006,"إبتدائية  العيد بن بوزيد"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291007,"إبتدائية  خير مختار"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291008,"إبتدائية  بلعزوق محمد"
34,"Bordj Bou Arréridj",3429,"تسامرت (TASSAMERT)",34291011,"إبتدائية  باشن مبروك"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301001,"إبتدائية  ابن قسمية ساعد"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301002,"إبتدائية  لزيار ساعد"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301003,"إبتدائية  قيرواني عاشور"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301004,"إبتدائية  البشير بن مقيدش"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301005,"إبتدائية  السعدي بن مقيدش"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301006,"إبتدائية  ساري المداني"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301007,"إبتدائية  لزيار محمد"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301009,"إبتدائية  رماش ساعد"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301010,"إبتدائية  المجاهدة جلال زوينة"
34,"Bordj Bou Arréridj",3430,"عين تسرة (AIN TESRA)",34301011,"إبتدائية  المجاهد المتوفى حمدان المسعود ابن الطيب"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311001,"إبتدائية  ضيف السعيد"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311002,"إبتدائية  محمد حداد"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311003,"إبتدائية  بلعيفة رجم"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311004,"إبتدائية  الاخوة هويبي"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311005,"إبتدائية  بونابي الخثير"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311006,"إبتدائية  الاخوة بلاليط"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311008,"إبتدائية  بوخالفة موسى"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311009,"إبتدائية  بن مساهل رابح"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311010,"إبتدائية  معضادي محمد"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311011,"إبتدائية  صخراوي الحسين"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311012,"إبتدائية  بلمانع الطاهر"
34,"Bordj Bou Arréridj",3431,"بئر قصد علي (BIR KASDALI)",34311014,"إبتدائية  بن مساهل عمر"
34,"Bordj Bou Arréridj",3432,"غيلاسة (GHAILASA)",34321001,"إبتدائية  عمار بن طلة"
34,"Bordj Bou Arréridj",3432,"غيلاسة (GHAILASA)",34321002,"إبتدائية  موسى بن صفية"
34,"Bordj Bou Arréridj",3432,"غيلاسة (GHAILASA)",34321003,"إبتدائية  جبار الصالح"
34,"Bordj Bou Arréridj",3432,"غيلاسة (GHAILASA)",34321004,"إبتدائية  علي بن حميميد"
34,"Bordj Bou Arréridj",3432,"غيلاسة (GHAILASA)",34321005,"إبتدائية  نقرش محمد الشريف"
34,"Bordj Bou Arréridj",3432,"غيلاسة (GHAILASA)",34321006,"إبتدائية  حميميد العربي"
34,"Bordj Bou Arréridj",3432,"غيلاسة (GHAILASA)",34321007,"إبتدائية  الشهيد الدراجي بلبقرة"
34,"Bordj Bou Arréridj",3432,"غيلاسة (GHAILASA)",34321009,"إبتدائية  مجمع مدرسي نوع ب المجاهد صيودة ابراهيم"
34,"Bordj Bou Arréridj",3433,"الرابطة (RABTA)",34331001,"إبتدائية  رابح بن تومي"
34,"Bordj Bou Arréridj",3433,"الرابطة (RABTA)",34331002,"إبتدائية  دغدغ الشريف"
34,"Bordj Bou Arréridj",3433,"الرابطة (RABTA)",34331003,"إبتدائية  بوهالي رابح"
34,"Bordj Bou Arréridj",3433,"الرابطة (RABTA)",34331004,"إبتدائية  مواسي مخلوف"
34,"Bordj Bou Arréridj",3433,"الرابطة (RABTA)",34331005,"إبتدائية  دفاف اعمارة"
34,"Bordj Bou Arréridj",3433,"الرابطة (RABTA)",34331007,"إبتدائية  مواسي النذير"
34,"Bordj Bou Arréridj",3433,"الرابطة (RABTA)",34331008,"إبتدائية  الشهيد لرقط عيسى"
34,"Bordj Bou Arréridj",3433,"الرابطة (RABTA)",34331009,"إبتدائية  الشهيد احمد سعداوي"
