code_ecole,nom_ecole,nature,autorite,niveau,genre,region,gouvernorat,liwa,qada,adresse,type_zone,periode,directorate,code_directorate
171613,صلاح الدين النموذجية الأساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء كفرنجة, كفرنجة,كفرنجة - الحي:الكساير - الشارع:الغور,مدينة,فترة واحدة,عجلون,2401
171614,روضة صلاح الدين النموذجية,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الشمال  ,عجلون,لواء كفرنجة, كفرنجة,كفرنجة - الحي:الحوره - الشارع:شارع الغور,مدينة,فترة واحدة,عجلون,2401
171615,روضة براعم الزيتونة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء كفرنجة, كفرنجة,كفرنجة - الحي:السهل - الشارع:شارع السهل,مدينة,فترة واحدة,عجلون,2401
171616,براعم الزيتونة الاساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء كفرنجة, كفرنجة,كفرنجة - الحي:الامراء - الشارع:الباشا,مدينة,فترة واحدة,عجلون,2401
171617,روضة عز الدين أسامة الإسلامية,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,عجلون - الحي:- - الشارع:البساتين,مدينة,فترة واحدة,عجلون,2401
171618,مدرسة عبين الاسلامية الحديثة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون,قضاء صخرة,عبين - الحي:الحي الغربي - الشارع:اربد-عجلون,مدينة,فترة واحدة,عجلون,2401
171619,عز الدين أسامة الإسلامية الأساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,عجلون - الحي:البساتين - الشارع:البساتين,مدينة,فترة واحدة,عجلون,2401
171621,الأندلس الأسلامية الأساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,عنجرة - الحي: - الشارع:راجب,مدينة,فترة واحدة,عجلون,2401
171622,روضة نور السلام الاسلامية,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,عنجرة - الحي:حارة عربي - الشارع:,مدينة,فترة واحدة,عجلون,2401
171624,جوهرة الأندلس الاسلامية,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,عنجرة - الحي:كرم السماق - الشارع:شارع راجب,مدينة,فترة واحدة,عجلون,2401
171625,نور السلام الاسلامية الاساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,عنجرة - الحي:حارة عربي - الشارع:شارع الامير محمد,مدينة,فترة واحدة,عجلون,2401
171628,روضة الفرقان,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,حلاوة - الحي:الغربي - الشارع:شارع الغور,قرية,فترة واحدة,عجلون,2401
171629,هدى الفرقان الإسلامية الاساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,حلاوة - الحي:وسط البلد - الشارع:شارع الغور,قرية,فترة واحدة,عجلون,2401
171632,مدرسة البطريركية اللاتينية الاساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:الامير حسن - الشارع:علي عابدية,مدينة,فترة واحدة,قصبة المفرق,2201
171633,مدرسة الصاعدين الاسلامية الاساسية للذكور,privée,التعليم الخاص,المرحلة الأساسية,ذكور ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:الجنوبي - الشارع:زيد بن حارثة,مدينة,فترة واحدة,قصبة المفرق,2201
171634,مدرسة الصاعدين الاسلامية الاساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:الحي الجنوبي - الشارع:شارع الجيش,مدينة,فترة واحدة,قصبة المفرق,2201
171635,روضة الصاعدين الاسلامية,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:الجنوبي - الشارع:الجيش,مدينة,فترة واحدة,قصبة المفرق,2201
171636,روضة بطريركية  اللاتين,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:الأمير حسن - الشارع:علي عابدين,مدينة,فترة واحدة,قصبة المفرق,2201
171637,مدرسة البيت الاساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:النهضة - الشارع:الشهيد حسين بصبوص,مدينة,فترة واحدة,قصبة المفرق,2201
171638,مدرسة  الروم الكاثوليك الاساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:النهضة - الشارع:محمد بن قاسم,مدينة,فترة واحدة,قصبة المفرق,2201
171639,روضة الروم الكاثوليك النموذجية,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:الامير حسن - الشارع:الملك فيصل الاول,مدينة,فترة واحدة,قصبة المفرق,2201
171642,روضة الصفصاف النموذجية الخاصة,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق,قضاء بلعما,بلعما - الحي:الجبل الاخضر - الشارع:,قرية,فترة واحدة,قصبة المفرق,2201
171643,مدرسة الصفوة النموذجية الاساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الشمال  ,المفرق,لواء قصبة المفرق, قصبة المفرق,المفرق - الحي:حي الزهور - الشارع:بلا,مدينة,فترة واحدة,قصبة المفرق,2201
171644,مؤاب الأهلية الثانوية,privée,التعليم الخاص,المرحلة الثانوية,مختلطة ,الجنوب,الكرك,لواء قصبة الكرك, قصبة الكرك,الحويه - الحي:الحوية - الشارع:الرئيسي,قرية,فترة واحدة,قصبة الكرك,3101
171646,روضة الفاروق الاسلامية-الكرك,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الجنوب,الكرك,لواء قصبة الكرك, قصبة الكرك,الكرك - الحي:حي البرج - الشارع:0,مدينة,فترة واحدة,قصبة الكرك,3101
171647,روضة البطريركية اللاتينية,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الجنوب,الكرك,لواء قصبة الكرك, قصبة الكرك,الكرك - الحي:دير اللاتين - الشارع:,مدينة,فترة واحدة,قصبة الكرك,3101
171648,روضة بيت الكرك النموذجية,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الجنوب,الكرك,لواء قصبة الكرك, قصبة الكرك,الكرك - الحي: - الشارع:الاسكان,مدينة,فترة واحدة,قصبة الكرك,3101
171649,الفردوس الأساسية المختلطة,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الجنوب,الكرك,لواء قصبة الكرك, قصبة الكرك,ادر - الحي:دير اللاتين /ادر - الشارع:,قرية,فترة واحدة,قصبة الكرك,3101
171650,روضة الفردوس المختلطة,privée,التعليم الخاص,مرحلة رياض الاطفال,مختلطة ,الجنوب,الكرك,لواء قصبة الكرك, قصبة الكرك,ادر - الحي:ادر - الشارع:دير اللاتين,قرية,فترة واحدة,قصبة الكرك,3101
171651,روضة راكين  المختلطة الاهلية,privée,التعليم الخاص,المرحلة الأساسية,مختلطة ,الجنوب,الكرك,لواء قصبة الكرك, قصبة الكرك,راكين - الحي:الشرقي - الشارع:الرئيسي,قرية,فترة واحدة,قصبة الكرك,3101
