id,nom_ecole,type_code,type_nom,statut,annee,latitude,longitude,commune_code,commune_fi,commune_sv,seutukunta_code,seutukunta_fi,seutukunta_sv,maakunta_code,maakunta_fi,maakunta_sv
08863,Etelänummen koulu,11,Peruskoulut,0,2025,63.671907,22.705622,598,Pietarsaari,Jakobstad,154,Jakobstadsregionen,Jakobstadsregionen,15,Pohjanmaa,Österbotten
00845,Etu-Töölön lukio,15,Lukiot,0,2025,60.171234,24.922248,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00042,Eurajoen lukio,15,Lukiot,0,2025,61.211972,21.756373,051,Eurajoki,Euraåminne,041,Rauma,Raumo,04,Satakunta,Satakunta
08793,Eurajoen yhteiskoulu,11,Peruskoulut,0,2025,61.211972,21.756373,051,Eurajoki,Euraåminne,041,Rauma,Raumo,04,Satakunta,Satakunta
00043,Euran lukio,15,Lukiot,0,2025,61.126209,22.133042,050,Eura,Eura,041,Rauma,Raumo,04,Satakunta,Satakunta
08365,Euran yhteiskoulu,11,Peruskoulut,0,2025,61.124552,22.130973,050,Eura,Eura,041,Rauma,Raumo,04,Satakunta,Satakunta
05076,Europaeuksen koulu,11,Peruskoulut,0,2025,61.195787,27.695324,739,Savitaipale,Savitaipale,091,Lappeenranta,Villmanstrand,09,Etelä-Karjala,Södra Karelen
05814,Evijärven keskikoulu,11,Peruskoulut,0,2025,63.360148,23.45652,052,Evijärvi,Evijärvi,146,Järviseutu,Järviseutu,14,Etelä-Pohjanmaa,Södra Österbotten
00044,Evijärven lukio,15,Lukiot,0,2025,63.360148,23.45652,052,Evijärvi,Evijärvi,146,Järviseutu,Järviseutu,14,Etelä-Pohjanmaa,Södra Österbotten
00099,F. E. Sillanpään lukio,15,Lukiot,0,2025,61.650265,23.188101,108,Hämeenkyrö,Tavastkyro,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
03733,Finno skola,11,Peruskoulut,0,2025,60.16247,24.699528,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08064,Fiskarin koulu,11,Peruskoulut,0,2025,60.128731,23.551343,710,Raasepori,Raseborg,014,Raasepori,Raseborg,01,Uusimaa,Nyland
05429,Forsby skola,11,Peruskoulut,0,2025,63.568703,22.8801,599,Pedersören kunta,Pedersöre,154,Jakobstadsregionen,Jakobstadsregionen,15,Pohjanmaa,Österbotten
07219,Forsby skola,11,Peruskoulut,0,2025,60.494759,25.936935,434,Loviisa,Lovisa,016,Loviisa,Lovisa,01,Uusimaa,Nyland
00058,Forssan yhteislyseo,15,Lukiot,0,2025,60.81306,23.633661,061,Forssa,Forssa,053,Forssa,Forssa,05,Kanta-Häme,Egentliga Tavastland
03808,Fredrika-koulu,11,Peruskoulut,0,2025,60.396004,25.665691,638,Porvoo,Borgå,015,Porvoo,Borgå,01,Uusimaa,Nyland
03119,Friisilän koulu,11,Peruskoulut,0,2025,60.198604,24.6813,235,Kauniainen,Grankulla,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
04024,Friisilän koulu,11,Peruskoulut,0,2025,60.483684,22.155309,680,Raisio,Reso,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
08339,Friitalan koulu,11,Peruskoulut,0,2025,61.423715,21.872709,886,Ulvila,Ulvsby,043,Pori,Björneborg,04,Satakunta,Satakunta
05256,Frosteruksen koulu,11,Peruskoulut,0,2025,63.976835,25.769529,317,Kärsämäki,Kärsämäki,176,Nivala-Haapajärvi,Nivala-Haapajärvi,17,Pohjois-Pohjanmaa,Norra Österbotten
06867,Föglö grundskola,11,Peruskoulut,0,2025,60.027906,20.389975,062,Föglö,Föglö,213,Ålands skärgård,Ålands skärgård,21,Ahvenanmaa,Åland
04503,Gananderin koulu,11,Peruskoulut,0,2025,64.506797,25.645482,791,Siikalatva,Siikalatva,175,Haapavesi-Siikalatva,Haapavesi-Siikalatva,17,Pohjois-Pohjanmaa,Norra Österbotten
07236,Generalshagens skola,11,Peruskoulut,0,2025,60.457203,26.233494,434,Loviisa,Lovisa,016,Loviisa,Lovisa,01,Uusimaa,Nyland
07763,Gerby skola,11,Peruskoulut,0,2025,63.136405,21.594333,905,Vaasa,Vasa,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
08622,Gesterbyn koulu,11,Peruskoulut,0,2025,60.133154,24.440861,257,Kirkkonummi,Kyrkslätt,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06868,Geta lågstadium,11,Peruskoulut,0,2025,60.376083,19.847697,065,Geta,Geta,212,Ålands landsbygd,Ålands landsbygd,21,Ahvenanmaa,Åland
06865,Godby högstadium,11,Peruskoulut,0,2025,60.223427,19.97954,060,Finström,Finström,212,Ålands landsbygd,Ålands landsbygd,21,Ahvenanmaa,Åland
03175,Granhultsskolan,11,Peruskoulut,1,2025,60.216698,24.712989,235,Kauniainen,Grankulla,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03105,Grundskolan Norsen,11,Peruskoulut,0,2025,60.163278,24.951227,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03910,Grundskolan i Grankulla,11,Peruskoulut,0,2025,60.216698,24.712989,235,Kauniainen,Grankulla,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
07634,Grännäs skola,11,Peruskoulut,0,2025,60.289841,25.864044,638,Porvoo,Borgå,015,Porvoo,Borgå,01,Uusimaa,Nyland
05673,Gumbostrands skola,11,Peruskoulut,0,2025,60.256474,25.294165,753,Sipoo,Sibbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03335,Gumeruksen koulu,11,Peruskoulut,0,2025,64.809795,24.77475,748,Siikajoki,Siikajoki,174,Raahe,Brahestad,17,Pohjois-Pohjanmaa,Norra Österbotten
00062,Gymnasiet Grankulla samskola,15,Lukiot,0,2025,60.213915,24.723003,235,Kauniainen,Grankulla,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00561,Gymnasiet Lärkan,15,Lukiot,0,2025,60.219185,24.876101,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00438,Gymnasiet i Petalax,15,Lukiot,0,2025,62.842016,21.430106,475,Maalahti,Malax,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
03116,H:gin Juutalainen Yhteiskoulu,11,Peruskoulut,0,2025,60.167233,24.928323,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00084,H:gin ransk.-suom. koulu,19,Perus- ja lukioasteen koulut,0,2025,60.207682,24.870655,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00842,HY Viikin normaalikoulu,19,Perus- ja lukioasteen koulut,0,2025,60.227835,25.029724,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03004,Haagan peruskoulu,11,Peruskoulut,0,2025,63.447882,24.179886,074,Halsua,Halsua,161,Kaustinen,Kaustby,16,Keski-Pohjanmaa,Mellersta Österbotten
07405,Haapa-Kimolan koulu,11,Peruskoulut,0,2025,60.799398,26.311927,142,Iitti,Iitti,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
08144,Haapahuhdan koulu,11,Peruskoulut,1,2025,60.765878,24.78223,694,Riihimäki,Riihimäki,052,Riihimäki,Riihimäki,05,Kanta-Häme,Egentliga Tavastland
06488,Haapajoen koulu,11,Peruskoulut,0,2025,64.602889,24.420376,678,Raahe,Brahestad,174,Raahe,Brahestad,17,Pohjois-Pohjanmaa,Norra Österbotten
00065,Haapajärven lukio,15,Lukiot,0,2025,63.748962,25.319993,069,Haapajärvi,Haapajärvi,176,Nivala-Haapajärvi,Nivala-Haapajärvi,17,Pohjois-Pohjanmaa,Norra Österbotten
06463,Haapajärven yläaste,11,Peruskoulut,0,2025,63.758175,25.321006,069,Haapajärvi,Haapajärvi,176,Nivala-Haapajärvi,Nivala-Haapajärvi,17,Pohjois-Pohjanmaa,Norra Österbotten
06789,Haapakosken koulu,11,Peruskoulut,0,2025,62.966741,23.105747,408,Lapua,Lappo,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
06568,Haapalan koulu,11,Peruskoulut,0,2025,63.889989,25.023887,535,Nivala,Nivala,176,Nivala-Haapajärvi,Nivala-Haapajärvi,17,Pohjois-Pohjanmaa,Norra Österbotten
06077,Haapamäen yhteiskoulu,11,Peruskoulut,0,2025,62.244372,24.4398,249,Keuruu,Keuruu,133,Keuruu,Keuru,13,Keski-Suomi,Mellersta Finland
04845,Haapaniemen koulu,11,Peruskoulut,0,2025,63.085221,25.851174,931,Viitasaari,Viitasaari,138,Saarijärvi-Viitasaari,Saarijärvi-Viitasaari,13,Keski-Suomi,Mellersta Finland
07532,Haapaniemen koulu,11,Peruskoulut,0,2025,62.884247,27.666734,297,Kuopio,Kuopio,112,Kuopio,Kuopio,11,Pohjois-Savo,Norra Savolax
00067,Haapaveden lukio,15,Lukiot,0,2025,64.140799,25.381567,071,Haapavesi,Haapavesi,175,Haapavesi-Siikalatva,Haapavesi-Siikalatva,17,Pohjois-Pohjanmaa,Norra Österbotten
05170,Haapaveden yläkoulu,11,Peruskoulut,0,2025,64.140799,25.381567,071,Haapavesi,Haapavesi,175,Haapavesi-Siikalatva,Haapavesi-Siikalatva,17,Pohjois-Pohjanmaa,Norra Österbotten
08104,Haarajoen koulu,11,Peruskoulut,0,2025,60.49758,25.145997,186,Järvenpää,Träskända,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03760,Haarlan koulu,11,Peruskoulut,0,2025,60.393929,22.218105,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
03387,Haga skola,11,Peruskoulut,0,2025,63.08171,21.723322,905,Vaasa,Vasa,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
03177,Hagelstamska skolan,11,Peruskoulut,1,2025,60.213915,24.723003,235,Kauniainen,Grankulla,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06569,Haikaran koulu,11,Peruskoulut,0,2025,63.925842,24.855153,535,Nivala,Nivala,176,Nivala-Haapajärvi,Nivala-Haapajärvi,17,Pohjois-Pohjanmaa,Norra Österbotten
03334,Hailuodon peruskoulu,11,Peruskoulut,0,2025,65.009676,24.713082,072,Hailuoto,Karlö,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
08606,Haimoon koulu,11,Peruskoulut,0,2025,60.465948,24.495875,927,Vihti,Vichtis,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08378,Hajalan koulu,11,Peruskoulut,0,2025,60.416576,22.948152,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
05850,Hakalahden koulu,11,Peruskoulut,1,2025,63.844583,23.149225,272,Kokkola,Karleby,162,Kokkola,Karleby,16,Keski-Pohjanmaa,Mellersta Österbotten
03656,Hakalan koulu,11,Peruskoulut,2,2025,60.501949,26.957237,285,Kotka,Kotka,082,Kotka-Hamina,Kotka-Fredrikshamn,08,Kymenlaakso,Kymmenedalen
03511,Hakalantalon koulu,11,Peruskoulut,0,2025,60.615338,24.869842,106,Hyvinkää,Hyvinge,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03287,Hakametsän koulu,11,Peruskoulut,0,2025,60.798522,21.431672,895,Uusikaupunki,Nystad,024,Vakka-Suomi,Nystadsregionen,02,Varsinais-Suomi,Egentliga Finland
08886,Hakarinteen koulu,11,Peruskoulut,0,2025,59.970004,23.44804,710,Raasepori,Raseborg,014,Raasepori,Raseborg,01,Uusimaa,Nyland
03665,Hakastaron koulu,12,Peruskouluasteen erityiskoulut,0,2025,60.387807,23.138432,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
08153,Hakkalan koulu,11,Peruskoulut,0,2025,61.082363,25.005769,109,Hämeenlinna,Tavastehus,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
08710,Hakkarin koulu,11,Peruskoulut,0,2025,61.339199,23.748899,418,Lempäälä,Lempäälä,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
04514,Hakojärven koulu,11,Peruskoulut,1,2025,62.605688,23.908487,010,Alavus,Alavus,144,Kuusiokunnat,Kuusiokunnat,14,Etelä-Pohjanmaa,Södra Österbotten
00454,Halikon lukio,15,Lukiot,0,2025,60.40644,23.078195,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
08870,Halkokarin koulu,11,Peruskoulut,0,2025,63.859024,23.13034,272,Kokkola,Karleby,162,Kokkola,Karleby,16,Keski-Pohjanmaa,Mellersta Österbotten
06949,Halkosaaren koulu,11,Peruskoulut,0,2025,62.864735,22.757892,743,Seinäjoki,Seinäjoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
05101,Halssilan koulu,11,Peruskoulut,0,2025,62.241854,25.795099,179,Jyväskylä,Jyväskylä,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
03521,Halsuan Yhtenäiskoulu,11,Peruskoulut,0,2025,63.457434,24.172884,074,Halsua,Halsua,161,Kaustinen,Kaustby,16,Keski-Pohjanmaa,Mellersta Österbotten
07620,Hamarin koulu,11,Peruskoulut,0,2025,60.365368,25.638587,638,Porvoo,Borgå,015,Porvoo,Borgå,01,Uusimaa,Nyland
07784,Haminan koulu,11,Peruskoulut,0,2025,65.322059,25.373929,139,Ii,Ii,173,Oulunkaari,Oulunkaari,17,Pohjois-Pohjanmaa,Norra Österbotten
00071,Haminan lukio,15,Lukiot,0,2025,60.567039,27.209156,075,Hamina,Fredrikshamn,082,Kotka-Hamina,Kotka-Fredrikshamn,08,Kymenlaakso,Kymmenedalen
07736,Hamulan koulu,11,Peruskoulut,0,2025,63.077041,27.613697,749,Siilinjärvi,Siilinjärvi,112,Kuopio,Kuopio,11,Pohjois-Savo,Norra Savolax
08079,Hangonkylän koulu,11,Peruskoulut,0,2025,59.834861,22.942674,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
08755,Hangö centralskola,11,Peruskoulut,0,2025,59.829804,22.967078,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
00073,Hangö gymnasium,15,Lukiot,0,2025,59.825421,22.97193,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
08754,Hangö högstadium,11,Peruskoulut,0,2025,59.825421,22.97193,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
08756,Hangöby skola,11,Peruskoulut,0,2025,59.834861,22.942674,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
08249,Hanhijoen koulu,11,Peruskoulut,0,2025,60.461215,22.733569,577,Paimio,Pemar,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
00103,Hankasalmen lukio,15,Lukiot,0,2025,62.386698,26.431793,077,Hankasalmi,Hankasalmi,131,Jyväskylä,Jyväskylä,13,Keski-Suomi,Mellersta Finland
00072,Hankoniemen lukio,15,Lukiot,0,2025,59.830534,22.960703,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
08078,Hankoniemen yläaste,11,Peruskoulut,0,2025,59.831258,22.960866,078,Hanko,Hangö,014,Raasepori,Raseborg,01,Uusimaa,Nyland
04370,Hannulan koulu,11,Peruskoulut,0,2025,65.839947,24.176125,851,Tornio,Torneå,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
08549,Hannunniitun koulu,11,Peruskoulut,0,2025,60.457431,22.324596,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
03120,Hansakallion koulu,11,Peruskoulut,0,2025,60.190252,24.59225,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03507,Harakkamäen koulu,11,Peruskoulut,0,2025,64.693466,24.584624,678,Raahe,Brahestad,174,Raahe,Brahestad,17,Pohjois-Pohjanmaa,Norra Österbotten
00074,Harjavallan lukio,15,Lukiot,0,2025,61.31234,22.150249,079,Harjavalta,Harjavalta,043,Pori,Björneborg,04,Satakunta,Satakunta
03752,Harjulan koulu,11,Peruskoulut,0,2025,60.367843,24.733254,543,Nurmijärvi,Nurmijärvi,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08105,Harjulan koulu,11,Peruskoulut,0,2025,60.473218,25.075868,186,Järvenpää,Träskända,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06222,Harjun koulu,11,Peruskoulut,0,2025,62.294037,27.133579,593,Pieksämäki,Pieksämäki,105,Pieksämäki,Pieksämäki,10,Etelä-Savo,Södra Savolax
07800,Harjun peruskoulu,11,Peruskoulut,2,2025,60.980521,25.656616,398,Lahti,Lahtis,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
03840,Harjuniityn koulu,11,Peruskoulut,0,2025,61.471839,23.451621,536,Nokia,Nokia,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
08340,Harjunpään koulu,11,Peruskoulut,0,2025,61.498577,21.910041,886,Ulvila,Ulvsby,043,Pori,Björneborg,04,Satakunta,Satakunta
08141,Harjunrinteen koulu,11,Peruskoulut,0,2025,60.739189,24.767377,694,Riihimäki,Riihimäki,052,Riihimäki,Riihimäki,05,Kanta-Häme,Egentliga Tavastland
07239,Harjurinteen koulu,11,Peruskoulut,0,2025,60.456594,26.218309,434,Loviisa,Lovisa,016,Loviisa,Lovisa,01,Uusimaa,Nyland
07204,Hartolan Yhtenäiskoulu,11,Peruskoulut,0,2025,61.573351,26.014966,081,Hartola,Hartola,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
08170,Harvialan koulu,11,Peruskoulut,0,2025,60.957526,24.605342,165,Janakkala,Janakkala,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
08655,Hatanpään koulu,11,Peruskoulut,0,2025,61.475381,23.762952,837,Tampere,Tammerfors,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
07522,Hatsalan klassillinen koulu,11,Peruskoulut,0,2025,62.897418,27.65639,297,Kuopio,Kuopio,112,Kuopio,Kuopio,11,Pohjois-Savo,Norra Savolax
06142,Hatsolan koulu,11,Peruskoulut,0,2025,61.861493,27.75936,178,Juva,Juva,105,Pieksämäki,Pieksämäki,10,Etelä-Savo,Södra Savolax
03777,Hauhon Yhtenäiskoulu,11,Peruskoulut,0,2025,61.167868,24.576164,109,Hämeenlinna,Tavastehus,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
08180,Haukankallion koulu,12,Peruskouluasteen erityiskoulut,0,2025,60.862488,24.707978,165,Janakkala,Janakkala,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
03158,Haukilahden koulu,11,Peruskoulut,0,2025,60.166304,24.766659,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00040,Haukilahden lukio,15,Lukiot,0,2025,60.180943,24.825374,049,Espoo,Esbo,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
04408,Haukiputaan koulu,11,Peruskoulut,0,2025,65.174649,25.364993,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
00076,Haukiputaan lukio,15,Lukiot,0,2025,65.17655,25.337907,564,Oulu,Uleåborg,171,Oulu,Uleåborg,17,Pohjois-Pohjanmaa,Norra Österbotten
06137,Haukivuoren yhtenäiskoulu,11,Peruskoulut,0,2025,62.020116,27.211791,491,Mikkeli,S:t Michel,101,Mikkeli,S:t Michel,10,Etelä-Savo,Södra Savolax
08728,Haukkamäen koulu,11,Peruskoulut,0,2025,60.529187,24.194166,224,Karkkila,Högfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00077,Hausjärven lukio,15,Lukiot,0,2025,60.793846,25.032221,086,Hausjärvi,Hausjärvi,052,Riihimäki,Riihimäki,05,Kanta-Häme,Egentliga Tavastland
06534,Hausjärven yhtenäiskoulu,11,Peruskoulut,0,2025,60.794141,25.034573,086,Hausjärvi,Hausjärvi,052,Riihimäki,Riihimäki,05,Kanta-Häme,Egentliga Tavastland
03499,Havukosken koulu,11,Peruskoulut,0,2025,60.318585,25.078184,092,Vantaa,Vanda,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
08185,Heikan koulu,11,Peruskoulut,0,2025,60.821451,23.648642,061,Forssa,Forssa,053,Forssa,Forssa,05,Kanta-Häme,Egentliga Tavastland
03420,Heikkilän koulu,11,Peruskoulut,0,2025,60.130114,24.469622,257,Kirkkonummi,Kyrkslätt,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
05686,Heinijärven koulu,11,Peruskoulut,0,2025,61.595781,23.187523,108,Hämeenkyrö,Tavastkyro,064,Tampere,Tammerfors,06,Pirkanmaa,Birkaland
00078,Heinolan lukio,15,Lukiot,0,2025,61.203992,26.03365,111,Heinola,Heinola,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
07373,Heinsuon koulu,11,Peruskoulut,0,2025,60.991138,25.514798,098,Hollola,Hollola,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
08171,Heinäjoen koulu,11,Peruskoulut,0,2025,60.943069,24.732188,165,Janakkala,Janakkala,051,Hämeenlinna,Tavastehus,05,Kanta-Häme,Egentliga Tavastland
05921,Heinävaaran koulu,11,Peruskoulut,0,2025,62.552019,30.183637,167,Joensuu,Joensuu,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
00080,Heinäveden lukio,15,Lukiot,0,2025,62.425406,28.627139,090,Heinävesi,Heinävesi,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
07277,Heinäveden yläkoulu,11,Peruskoulut,0,2025,62.425406,28.627139,090,Heinävesi,Heinävesi,122,Joensuu,Joensuu,12,Pohjois-Karjala,Norra Karelen
04996,Heituinlahden koulu,11,Peruskoulut,1,2025,61.127679,27.512343,739,Savitaipale,Savitaipale,091,Lappeenranta,Villmanstrand,09,Etelä-Karjala,Södra Karelen
06506,Helilän koulu,11,Peruskoulut,0,2025,60.518627,26.927744,285,Kotka,Kotka,082,Kotka-Hamina,Kotka-Fredrikshamn,08,Kymenlaakso,Kymmenedalen
06790,Hellanmaan koulu,11,Peruskoulut,0,2025,63.037328,22.839477,408,Lapua,Lappo,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
07869,Helsingby skola,11,Peruskoulut,0,2025,63.024647,21.808326,499,Mustasaari,Korsholm,152,Vaasa,Vasa,15,Pohjanmaa,Österbotten
00107,Helsinge gymnasium,15,Lukiot,0,2025,60.282289,24.98121,092,Vantaa,Vanda,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03222,Helsinge skola,11,Peruskoulut,0,2025,60.282289,24.98121,092,Vantaa,Vanda,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00670,Helsingin  kielilukio,15,Lukiot,0,2025,60.224932,25.074263,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03638,Helsingin Kristillinen koulu,11,Peruskoulut,0,2025,60.249576,24.98523,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03861,Helsingin Montessori-koulu,11,Peruskoulut,0,2025,60.209202,25.043963,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00729,Helsingin Rudolf Steiner -koulu,19,Perus- ja lukioasteen koulut,0,2025,60.196443,24.906023,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03393,Helsingin Suomalainen Yhteiskoulu,19,Perus- ja lukioasteen koulut,0,2025,60.215388,24.89198,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03394,Helsingin Uusi yhteiskoulu,19,Perus- ja lukioasteen koulut,0,2025,60.238002,24.999706,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03782,Helsingin eurooppalainen koulu,19,Perus- ja lukioasteen koulut,0,2025,60.164591,24.938601,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00088,Helsingin kuvataidelukio,15,Lukiot,0,2025,60.185872,24.958476,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00081,Helsingin luonnontiedelukio,15,Lukiot,0,2025,60.205586,24.966021,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00648,Helsingin medialukio,15,Lukiot,0,2025,60.26983,25.030743,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00083,Helsingin normaalilyseo,19,Perus- ja lukioasteen koulut,0,2025,60.162818,24.944119,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
00085,Helsingin saksalainen koulu,19,Perus- ja lukioasteen koulut,0,2025,60.167084,24.931956,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03395,Helsingin yhteislyseo,19,Perus- ja lukioasteen koulut,0,2025,60.230905,25.089786,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
04027,Henrikin yhtenäiskoulu,11,Peruskoulut,0,2025,60.602381,22.08683,538,Nousiainen,Nousis,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
08550,Hepokullan koulu,11,Peruskoulut,0,2025,60.476379,22.246825,853,Turku,Åbo,023,Turku,Åbo,02,Varsinais-Suomi,Egentliga Finland
03585,Hepolan koulu,11,Peruskoulut,0,2025,60.641814,25.303737,505,Mäntsälä,Mäntsälä,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
06855,Hepolan koulu,11,Peruskoulut,0,2025,65.68322,24.666109,240,Kemi,Kemi,192,Kemi-Tornio,Kemi-Torneå,19,Lappi,Lappland
08145,Herajoen koulu,11,Peruskoulut,0,2025,60.712491,24.740322,694,Riihimäki,Riihimäki,052,Riihimäki,Riihimäki,05,Kanta-Häme,Egentliga Tavastland
05882,Herman Ojalan koulu,11,Peruskoulut,0,2025,63.768708,24.248406,849,Toholampi,Toholampi,161,Kaustinen,Kaustby,16,Keski-Pohjanmaa,Mellersta Österbotten
08521,Hermannin koulu,11,Peruskoulut,0,2025,60.384443,23.132202,734,Salo,Salo,022,Salo,Salo,02,Varsinais-Suomi,Egentliga Finland
05997,Hernejärven koulu,11,Peruskoulut,0,2025,63.539535,27.465351,140,Iisalmi,Idensalmi,111,Ylä-Savo,Norra Savolax,11,Pohjois-Savo,Norra Savolax
07048,Herralan koulu,11,Peruskoulut,0,2025,62.735788,22.570753,145,Ilmajoki,Ilmajoki,142,Seinäjoki,Seinäjoki,14,Etelä-Pohjanmaa,Södra Österbotten
07374,Herralan koulu,11,Peruskoulut,0,2025,60.900456,25.469693,098,Hollola,Hollola,071,Lahti,Lahtis,07,Päijät-Häme,Päijänne-Tavastland
03005,Hertsikan ala-aste,11,Peruskoulut,0,2025,60.203609,25.035057,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03664,Hertton.rannan ala-asteen koul,11,Peruskoulut,0,2025,60.190553,25.032248,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
03396,Herttoniemen yhteiskoulu,19,Perus- ja lukioasteen koulut,0,2025,60.206455,25.03615,091,Helsinki,Helsingfors,011,Helsinki,Helsingfors,01,Uusimaa,Nyland
04026,Hetan peruskoulu,11,Peruskoulut,0,2025,68.384926,23.636999,047,Enontekiö,Enontekis,196,Tunturi-Lappi,Tunturi-Lappi,19,Lappi,Lappland
