"unique_id","province_code","geocode","source_id","provider","authority_id","authority_name","full_address","school_id","facility_name","streetAddress","postalCode","addressLocality","min_grade","max_grade","ISCED010","ISCED020","ISCED1","ISCED2","ISCED3","ISCED4Plus","is_OLMS","french_immersion","early_immersion","middle_immersion","late_immersion","facility_type","dguid","csdname","geometry","date_updated"
"89d83484b28e199902c8","ON",35,37,"Province of Ontario","B76686","Provincial and Demonstration Schools","350 Dundas St W, Belleville K8P1B2","941840","Sir James Whitney School for the Deaf","350 Dundas St W","K8P1B2","Belleville","9","12","0","0","0","1","1","0","0","0","0","0","0","Provincial","2021A00053512005","Belleville","POINT (-77.40499877929688 44.1508903503418)","2024-07-05"
"98d0597be4e0cd19db7d","ON",35,37,"Province of Ontario","B76686","Provincial and Demonstration Schools","350 Dundas St W, Belleville K8P1B2","554600","Sir James Whitney/Sagonaska Elementary School","350 Dundas St W","K8P1B2","Belleville","4","8","0","0","1","1","0","0","0","0","0","0","0","Provincial","2021A00053512005","Belleville","POINT (-77.40499877929688 44.1508903503418)","2024-07-05"
"89bd2702eede907be2a1","ON",35,37,"Province of Ontario","B76686","Provincial and Demonstration Schools","350 Dundas St W, Belleville K8P1B2","941859","Sir James Whitney/Sagonaska Secondary School","350 Dundas St W","K8P1B2","Belleville","9","12","0","0","0","1","1","0","0","0","0","0","0","Provincial","2021A00053512005","Belleville","POINT (-77.40499877929688 44.1508903503418)","2024-07-05"
"c027b5aad4b51484936f","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","22 Harder Dr, Belleville K8P1H2","515639","Sir John A Macdonald Public School","22 Harder Dr","K8P1H2","Belleville","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.4092025756836 44.15578079223633)","2024-07-05"
"06b80307064b9e2bb8d2","ON",35,37,"Province of Ontario","B67202","Algonquin and Lakeshore CDSB","405 Bridge St E, Belleville K8N1P7","815330","St Joseph Catholic School","405 Bridge St E","K8N1P7","Belleville","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053512005","Belleville","POINT (-77.3583984375 44.16896057128906)","2024-07-05"
"2985060b39910c9050e2","ON",35,37,"Province of Ontario","B67202","Algonquin and Lakeshore CDSB","273 Church St, Belleville K8N3C7","834688","St Michael Catholic School","273 Church St","K8N3C7","Belleville","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053512005","Belleville","POINT (-77.3821029663086 44.16770935058594)","2024-07-05"
"369f0d647bd983835dac","ON",35,37,"Province of Ontario","B67202","Algonquin and Lakeshore CDSB","135 Adam St, Belleville K8N5S1","851752","St Theresa Catholic Secondary School","135 Adam St","K8N5S1","Belleville","9","12","0","0","0","1","1","0","0","0","0","0","0","Catholic","2021A00053512005","Belleville","POINT (-77.38189697265625 44.190521240234375)","2024-07-05"
"83be662ac6be1bac9d94","ON",35,37,"Province of Ontario","B66222","Hastings & Prince Edward DSB","376 Avon Lough Rd, Belleville K8N4Z2","600610","Susanna Moodie Senior Elementary School","376 Avon Lough Rd","K8N4Z2","Belleville","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053512005","Belleville","POINT (-77.42400360107422 44.1573486328125)","2024-07-05"
"a12c5ccb6362c4d3f424","ON",35,36,"Province of Ontario","..","..","5030 Westchester Bourne Road, Belmont N0L1B0","886660.0","Our Lady of Victory Academy","5030 Westchester Bourne Road","N0L1B0","Belmont","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"400552ecafff3e18fc17","ON",35,37,"Province of Ontario","B66044","Thames Valley DSB","48614 Crossley Hunter Line, Belmont N0L1B0","142565","South Dorchester Public School","48614 Crossley Hunter Line","N0L1B0","Belmont","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053534010","Malahide","POINT (-81.0082015991211 42.85844039916992)","2024-07-05"
"6da55d97702fd70b9140","ON",35,37,"Province of Ontario","B66087","Trillium Lakelands DSB","698 7A Hwy RR1, Bethany L0A1A0","227099","Grandview Public School","698 7A Hwy RR1","L0A1A0","Bethany","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053516010","Kawartha Lakes","POINT (-78.65910339355469 44.15951919555664)","2024-07-05"
"ec19c6f405ff383f0156","ON",35,37,"Province of Ontario","B66087","Trillium Lakelands DSB","694 7A Highway RR1, Bethany L0A1A0","489425","Rolling Hills Public School","694 7A Highway RR1","L0A1A0","Bethany","1","8","0","0","1","1","0","0","0","0","0","0","0","Public","2021A00053516010","Kawartha Lakes","POINT (-78.56929779052734 44.18387985229492)","2024-07-05"
"1c0c15bd282ad93eed5a","ON",35,36,"Province of Ontario","..","..",", Big Trout Lake P0V1G0","663689.0","Aglace Chapman Education Centre","","P0V1G0","Big Trout Lake","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"bbf92b3f847637d531f9","ON",35,37,"Province of Ontario","B66141","Hamilton-Wentworth DSB","35 Pumpkin Pass, Binbrook L0R1C0","041548","Bellmoore Public School","35 Pumpkin Pass","L0R1C0","Binbrook","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053525005","Hamilton","POINT (-79.81159973144531 43.125831604003906)","2024-07-05"
"587d616db0bb7b3de51a","ON",35,37,"Province of Ontario","B67121","Hamilton-Wentworth CDSB","400 Pumpkin Pass, Binbrook L0R1C0","735799","Our Lady of Hope Catholic Elementary School","400 Pumpkin Pass","L0R1C0","Binbrook","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053525005","Hamilton","POINT (-79.82634735107422 43.13029098510742)","2024-07-05"
"d8214b5d3bcccd3f1b70","ON",35,37,"Province of Ontario","B67121","Hamilton-Wentworth CDSB","200 Windwood Dr, Binbrook L0R1C0","745279","St. Matthew Catholic Elementary School","200 Windwood Dr","L0R1C0","Binbrook","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053525005","Hamilton","POINT (-79.81410217285156 43.11722946166992)","2024-07-05"
"6f3c853be4ea6c839536","ON",35,37,"Province of Ontario","B66036","Lambton Kent DSB","163 Chatham St S, Blenheim N0P1A0","895148","Blenheim District High School","163 Chatham St S","N0P1A0","Blenheim","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053536020","Chatham-Kent","POINT (-81.99220275878906 42.333560943603516)","2024-07-05"
"8b90836c0a56a3184970","ON",35,36,"Province of Ontario","..","..","10985 Ridge Line, Blenheim N0P1A0","669043.0","Freedom Collective","10985 Ridge Line","N0P1A0","Blenheim","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"8fe94d12a33acf96b783","ON",35,37,"Province of Ontario","B66036","Lambton Kent DSB","231 Chatham St S, Blenheim N0P1A0","247197","Harwich-Raleigh Public School","231 Chatham St S","N0P1A0","Blenheim","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Public","2021A00053536020","Chatham-Kent","POINT (-81.98870086669922 42.33285140991211)","2024-07-05"
"7b3e985c92090e193db8","ON",35,37,"Province of Ontario","B67040","St Clair CDSB","183 Snow Ave, Blenheim N0P1A0","771295","St Anne Catholic School","183 Snow Ave","N0P1A0","Blenheim","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Catholic","2021A00053536020","Chatham-Kent","POINT (-81.9937973022461 42.32822036743164)","2024-07-05"
"e82d62d359a6c4f3040c","ON",35,37,"Province of Ontario","B66036","Lambton Kent DSB","182 King St, Blenheim N0P1A0","580007","W J Baird Public School","182 King St","N0P1A0","Blenheim","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053536020","Chatham-Kent","POINT (-81.99330139160156 42.330848693847656)","2024-07-05"
"0fc356583dd4d18cc49c","ON",35,37,"Province of Ontario","B28010","Algoma DSB","19 Hanes Ave, Blind River P0R1B0","054542","Blind River Public School","19 Hanes Ave","P0R1B0","Blind River","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053557038","Blind River","POINT (-82.95760345458984 46.184539794921875)","2024-07-05"
"5a82e8a76daa8fcfe49f","ON",35,36,"Province of Ontario","..","..","148 Village Road, Blind River P0R1B0","668852.0","Mississauga First Nation Adult Education","148 Village Road","P0R1B0","Blind River","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","2021A00053557038","Blind River","","2024-06-17"
"8eee7d833764f65f3d83","ON",35,37,"Province of Ontario","B29025","Huron-Superior CDSB","25 Michigan Ave, Blind River P0R1B0","828467","St Mary's Catholic School","25 Michigan Ave","P0R1B0","Blind River","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053557038","Blind River","POINT (-82.95929718017578 46.184669494628906)","2024-07-05"
"f44fcbf1203738d62fdd","ON",35,37,"Province of Ontario","B28010","Algoma DSB","147 Woodward Ave, Blind River P0R1B0","895270","W C Eaket Secondary School","147 Woodward Ave","P0R1B0","Blind River","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053557038","Blind River","POINT (-82.94670104980469 46.18877029418945)","2024-07-05"
"7ab134e83a22dc6eb470","ON",35,37,"Province of Ontario","B28118","CS public du Grand Nord de l'Ontario","147 avenue Woodward, Blind River P0R1B0","045253","École publique des Pins Blancs","147 avenue Woodward","P0R1B0","Blind River","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053557038","Blind River","POINT (-82.9742660522461 46.18642807006836)","2024-07-05"
"57ed293ec525f1626caf","ON",35,37,"Province of Ontario","B29122","CSDC du Nouvel-Ontario","117 Youngfox chemin, Blind River P0R1B0","705004","École secondaire catholique Jeunesse-Nord","117 Youngfox chemin","P0R1B0","Blind River","9","12","0","0","0","1","1","0","1","0","0","0","0","Catholic","2021A00053557038","Blind River","POINT (-82.96489715576172 46.18519973754883)","2024-07-05"
"096140d62476d34674a4","ON",35,37,"Province of Ontario","B29122","CSDC du Nouvel-Ontario","44 Lawton rue, Blind River P0R1B0","806625","École élémentaire Saint-Joseph","44 Lawton rue","P0R1B0","Blind River","pre-k","8","1","1","1","1","0","0","1","0","0","0","0","Catholic","2021A00053557038","Blind River","POINT (-82.95189666748047 46.18605041503906)","2024-07-05"
"2de2b5ecf721b131d4f7","ON",35,36,"Province of Ontario","..","..","850 Sawmill Rd, Bloomingdale N0B1K0","876763.0","Koinonia Christian Academy","850 Sawmill Rd","N0B1K0","Bloomingdale","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"45c4f2888e97d79b31b4","ON",35,36,"Province of Ontario","..","..","609830 12th Side Road, Blue Mountarin L9Y0P6","668628.0","Red-Tailed Hawk Forest School","609830 12th Side Road","L9Y0P6","Blue Mountarin","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"1a044266893f8a9de808","ON",35,36,"Province of Ontario","..","..","42300 Orange Hill Road 1, Bluevale N0G1G0","668860.0","Bluevale Meadows","42300 Orange Hill Road 1","N0G1G0","Bluevale","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"42dac260e0c7d233da6f","ON",35,37,"Province of Ontario","B66087","Trillium Lakelands DSB","30 Balaclava St, Bobcaygeon K0M1A0","055450","Bobcaygeon Public School","30 Balaclava St","K0M1A0","Bobcaygeon","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053516010","Kawartha Lakes","POINT (-78.55000305175781 44.54581832885742)","2024-07-05"
"9923be304d3c28289784","ON",35,37,"Province of Ontario","B66125","Peel DSB","254 Allan Dr, Bolton L7E1R9","011533","Allan Drive Middle School","254 Allan Dr","L7E1R9","Bolton","6","8","0","0","1","1","0","0","0","1","1","0","0","Public","2021A00053521024","Caledon","POINT (-79.72019958496094 43.87813949584961)","2024-07-05"
"ee9d5eaee12276768936","ON",35,36,"Province of Ontario","..","..","1 Loring Drive, Bolton L7E1Y1","876550.0","Countryside Montessori Private School","1 Loring Drive","L7E1Y1","Bolton","1","6","0","0","1","0","0","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"8f04bef8d0632d97f119","ON",35,37,"Province of Ontario","B66125","Peel DSB","35 Ellwood Dr E, Bolton L7E2A7","174920","Ellwood Memorial Public School","35 Ellwood Dr E","L7E2A7","Bolton","pre-k","6","1","1","1","0","0","0","0","0","0","0","0","Public","2021A00053521024","Caledon","POINT (-79.72920227050781 43.875308990478516)","2024-07-05"
"6d3660512b7aab06c733","ON",35,37,"Province of Ontario","B67083","Dufferin-Peel CDSB","61 Allan Dr, Bolton L7E1P7","716405","Holy Family School","61 Allan Dr","L7E1P7","Bolton","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Catholic","2021A00053521024","Caledon","POINT (-79.7260971069336 43.873661041259766)","2024-07-05"
"ceaad95b9c93addbd76c","ON",35,37,"Province of Ontario","B66125","Peel DSB","135 Kingsview Dr, Bolton L7E3V8","917559","Humberview Secondary School","135 Kingsview Dr","L7E3V8","Bolton","9","12","0","0","0","1","1","0","0","1","1","0","0","Public","2021A00053521024","Caledon","POINT (-79.73719787597656 43.88835144042969)","2024-07-05"
"c76b4b1b588ba3ca1914","ON",35,37,"Province of Ontario","B66125","Peel DSB","225 Kingsview Dr, Bolton L7E3X8","005797","James Bolton Public School","225 Kingsview Dr","L7E3X8","Bolton","pre-k","6","1","1","1","0","0","0","0","1","1","0","0","Public","2021A00053521024","Caledon","POINT (-79.74109649658203 43.88665008544922)","2024-07-05"
"6401a0b9e5d422f45dc7","ON",35,36,"Province of Ontario","..","..","15816 Regional Road 50, Bolton L7E3E5","669686.0","MEI Academy World High School","15816 Regional Road 50","L7E3E5","Bolton","10","12","0","0","0","0","1","0","0","0","0","0","0","Private","..","..","","2024-06-17"
"48b6bc4fe9fe8f2aef90","ON",35,37,"Province of Ontario","B67083","Dufferin-Peel CDSB","299 Landsbridge St, Bolton L7E2K4","680435","St John the Baptist Elementary School","299 Landsbridge St","L7E2K4","Bolton","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053521024","Caledon","POINT (-79.7125015258789 43.87083053588867)","2024-07-05"
"f362a880feb899981621","ON",35,37,"Province of Ontario","B67083","Dufferin-Peel CDSB","120 Harvest Moon Dr, Bolton L7E2W1","836036","St Nicholas Elementary School","120 Harvest Moon Dr","L7E2W1","Bolton","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053521024","Caledon","POINT (-79.75910186767578 43.871360778808594)","2024-07-05"
"f21672d7dd1055e4592b","ON",35,37,"Province of Ontario","B67083","Dufferin-Peel CDSB","9094 Bolton Heights Rd RR 2, Bolton L7E5R8","750557","St. John Paul II Catholic Elementary School","9094 Bolton Heights Rd RR 2","L7E5R8","Bolton","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053521024","Caledon","POINT (-79.7468032836914 43.88978958129883)","2024-07-05"
"ae8b4f964fe0c521526e","ON",35,37,"Province of Ontario","B67083","Dufferin-Peel CDSB","9130 Columbia Way, Bolton L7E4G6","864570","St. Michael Catholic Secondary School","9130 Columbia Way","L7E4G6","Bolton","9","12","0","0","0","1","1","0","0","0","0","0","0","Catholic","2021A00053521024","Caledon","POINT (-79.7522964477539 43.89413070678711)","2024-07-05"
"2898f54e01bccf923f2c","ON",35,37,"Province of Ontario","B29114","CSDC Franco-Nord","245 Yonge rue, Bonfield P0H1E0","728101","École séparée Lorrain","245 Yonge rue","P0H1E0","Bonfield","pre-k","8","1","1","1","1","0","0","1","0","0","0","0","Catholic","2021A00053548027","Bonfield","POINT (-79.1458969116211 46.23632049560547)","2024-07-05"
"75fb4303a42a19506e7a","ON",35,37,"Province of Ontario","B66303","CS Viamonde","116 Waterloo est chemin, Borden L0M1C0","199761","Académie La Pinède","116 Waterloo est chemin","L0M1C0","Borden","pre-k","6","1","1","1","0","0","0","1","0","0","0","0","Public","2021A00053543021","Essa","POINT (-79.88490295410156 44.28684997558594)","2024-07-05"
"f71d1acc8afa9413a0c9","ON",35,37,"Province of Ontario","B67318","CS catholique MonAvenir","117 Waterloo est chemin, Borden L0M1C0","705411","ÉÉC Marguerite-Bourgeois-Borden","117 Waterloo est chemin","L0M1C0","Borden","pre-k","8","1","1","1","1","0","0","1","0","0","0","0","Catholic","2021A00053543021","Essa","POINT (-79.88330078125 44.28630065917969)","2024-07-05"
"7de77a1a6fa945c95894","ON",35,37,"Province of Ontario","B66036","Lambton Kent DSB","730 Main St N, Bothwell N0P1C0","625221","Zone Township Central School","730 Main St N","N0P1C0","Bothwell","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Public","2021A00053536020","Chatham-Kent","POINT (-81.8750991821289 42.63431167602539)","2024-07-05"
"f87d721100fc4dcec2e6","ON",35,37,"Province of Ontario","B67326","CSDC de l'Est ontarien","2233 Dollard rue, Bourget K0A1E0","698075","École élémentaire catholique Sacré-Coeur","2233 Dollard rue","K0A1E0","Bourget","pre-k","6","1","1","1","0","0","0","1","0","0","0","0","Catholic","2021A00053502036","Clarence-Rockland","POINT (-75.15779876708984 45.43703079223633)","2024-07-05"
"8b32de082131e797d35f","ON",35,37,"Province of Ontario","B66079","Kawartha Pine Ridge DSB","49 Liberty St N, Bowmanville L1C2L8","895539","Bowmanville High School","49 Liberty St N","L1C2L8","Bowmanville","9","12","0","0","0","1","1","0","0","1","1","0","0","Public","2021A00053518017","Clarington","POINT (-78.68000030517578 43.915008544921875)","2024-07-05"
"9369ed13744ce6049aac","ON",35,37,"Province of Ontario","B66079","Kawartha Pine Ridge DSB","120 Wellington St, Bowmanville L1C1V9","097187","Central Public School","120 Wellington St","L1C1V9","Bowmanville","pre-k","8","1","1","1","1","0","0","0","1","0","0","0","Public","2021A00053518017","Clarington","POINT (-78.689697265625 43.914920806884766)","2024-07-05"
"46e3c03248032ac9cd95","ON",35,37,"Province of Ontario","B66079","Kawartha Pine Ridge DSB","140 High Street, Bowmanville L1C3C1","931273","Centre for Individual Studies Clarington","140 High Street","L1C3C1","Bowmanville","9","12","0","0","0","1","1","0","0","0","0","0","0","Public","2021A00053518017","Clarington","POINT (-78.69192504882812 43.923885345458984)","2024-07-05"
