wilaya_code,wilaya,commune_code,commune,ecole_code,nom_ecole,type
16,"Alger",1650,"الرحمانية (RAHMANIA)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16541011,"إبتدائية  م خ الاجيال الاعدادية","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1650,"الرحمانية (RAHMANIA)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16121032,"إبتدائية  م خ النور للتلميذ","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16231035,"إبتدائية  الحوار","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16231037,"إبتدائية  11 ديسمبر","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16441026,"إبتدائية  م خ ماري كوري","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471013,"إبتدائية  م خ المتنبي","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471019,"إبتدائية  م خ أشعة المعرفة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471028,"إبتدائية  م ت ت خ جنراسيون إليت","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16491043,"إبتدائية  م ت ت خ منبع المعرفة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16491046,"إبتدائية  سيتادال الأكاديمي","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511013,"إبتدائية  م خ السعيد صالحي","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511014,"إبتدائية  م ت ت خ التحدي","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511015,"إبتدائية  م خ بصمة الملائكة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511017,"إبتدائية  م خ عزابن سكول","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511018,"إبتدائية  م خ حبر و الوان","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511019,"إبتدائية  م خ أجيال المستقبل","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511020,"إبتدائية  م خ عماد الريان","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511030,"إبتدائية  م ت ت خ الفايت سكول","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511031,"إبتدائية  لاس أن سيناس سكول","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511033,"إبتدائية  ساني لاند","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511034,"إبتدائية  نجوم الجزائر","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16521051,"إبتدائية  فانتازيا واست","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16541011,"إبتدائية  م خ الاجيال الاعدادية","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16561017,"إبتدائية  م خ الاستقبال","Privé"
16,"Alger",1651,"اولاد فايت (OULED FAYET)",16571018,"إبتدائية  م ت ت خ ك.سلمى","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16231035,"إبتدائية  الحوار","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16231037,"إبتدائية  11 ديسمبر","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16361022,"إبتدائية  م خ مقعد  الطموح","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16441026,"إبتدائية  م خ ماري كوري","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16441029,"إبتدائية  م ت ت خ المركب المدرسي الاستكمال","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16471019,"إبتدائية  م خ أشعة المعرفة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16511017,"إبتدائية  م خ عزابن سكول","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16511030,"إبتدائية  م ت ت خ الفايت سكول","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16511031,"إبتدائية  لاس أن سيناس سكول","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521028,"إبتدائية  م خ النيل","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521029,"إبتدائية  م خ رشا","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521030,"إبتدائية  م خ حسناء","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521031,"إبتدائية  م خ الاطلس الكبير","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521032,"إبتدائية  م خ دوبل انفينتي","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521033,"إبتدائية  م خ دروس الشمس","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521034,"إبتدائية  م خ اليقظة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521035,"إبتدائية  م خ الاوركيدي","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521036,"إبتدائية  م خ تاج العلوم","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521037,"إبتدائية  م خ جنة الانس","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521038,"إبتدائية  م خ جنة هند","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521039,"إبتدائية  م خ ليقليسين الشراقة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521040,"إبتدائية  م خ علوم و آداب","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521041,"إبتدائية  م خ لا ماجورال","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521042,"إبتدائية  م ت ت خ أفضل التطلعات","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521044,"إبتدائية  م ت ت خ الاتقان العلمي","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521046,"إبتدائية  م ت ت خ أنيس وملاك","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521047,"إبتدائية  م ت ت خ الكوكبة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521048,"إبتدائية  الأمجاد","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521049,"إبتدائية  نسمة فراح","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521050,"إبتدائية  وعيل للتمييز","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521051,"إبتدائية  فانتازيا واست","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521053,"إبتدائية  إسحاق سكول","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521054,"إبتدائية  أرشيماد الجديدة","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521055,"إبتدائية  زنيت سكول","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16541011,"إبتدائية  م خ الاجيال الاعدادية","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1652,"الشراقة (CHERAGA)",16571018,"إبتدائية  م ت ت خ ك.سلمى","Privé"
16,"Alger",1653,"سطاوالي (STAOUELI)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1653,"سطاوالي (STAOUELI)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1653,"سطاوالي (STAOUELI)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1653,"سطاوالي (STAOUELI)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1653,"سطاوالي (STAOUELI)",16121032,"إبتدائية  م خ النور للتلميذ","Privé"
16,"Alger",1653,"سطاوالي (STAOUELI)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
