Ville,District,Nom_Ecole,Type_Ecole,Statut,Adresse,Telephone
ADANA,İMAMOĞLU,23 Nisan Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Alaybeyi Abdiluşağı İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Alaybeyi İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Aliler İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Atatürk İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Ayvalı İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Camili İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,CAMİLİ ORTAOKULU,Diğer,Public,,
ADANA,İMAMOĞLU,Çörten İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Cumhuriyet İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Cumhuriyet Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Fatih Yatılı Bölge Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Hürriyet İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,İmamoğlu Anadolu İmam Hatip Lisesi,Lise,Public,,
ADANA,İMAMOĞLU,İmamoğlu Bilim ve Sanat Merkezi,Diğer,Public,,
ADANA,İMAMOĞLU,İmamoğlu Halk Eğitimi Merkezi,Diğer,Public,,
ADANA,İMAMOĞLU,İmamoğlu Öğretmenevi ve Akşam Sanat Okulu Müdürlüğü,Diğer,Public,,
ADANA,İMAMOĞLU,İstiklal Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Koyunevi İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Koyunevi Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Lokman Hekim Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,İMAMOĞLU,Malıhıdırlı İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Malıhıdırlı Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Merkez Menteş İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Pekmezci İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Saygeçit İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Şehit Halis Koca Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,İMAMOĞLU,Şehit Mehmet Atıcı Anadolu Lisesi,Lise,Public,,
ADANA,İMAMOĞLU,Şehit Osman Tatar İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Şehit Selami Akça imam Hatip Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,ŞEHİT VELİ ATAŞCI İLKOKULU,Diğer,Public,,
ADANA,İMAMOĞLU,Sevgi Anaokulu,Anaokulu,Public,,
ADANA,İMAMOĞLU,Sevinçli Şehit Mehmet Erdoğan İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Sevinçli Şehit Mehmet Erdoğan Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Üçtepe İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Üçtepe Menteş İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Üçtepe Ortaeğriçam İlkokulu,İlkokul,Public,,
ADANA,İMAMOĞLU,Üçtepe Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Yavuz Sultan Selim Ortaokulu,Ortaokul,Public,,
ADANA,İMAMOĞLU,Yunus Emre Anaokulu,Anaokulu,Public,,
ADANA,İMAMOĞLU,Zübeyde Hanım Anaokulu,Anaokulu,Public,,
ADANA,KARAİSALI,1 Nisan Yatılı Bölge Ortaokulu,Ortaokul,Public,,
ADANA,KARAİSALI,Atatürk Ortaokulu,Ortaokul,Public,,
ADANA,KARAİSALI,Bekirli İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Beydemir İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Beydemir Ortaokulu,Ortaokul,Public,,
ADANA,KARAİSALI,Çakallı İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Çatalan İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Çatalan Ortaokulu,Ortaokul,Public,,
ADANA,KARAİSALI,Çukur İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Çukur Ortaokulu,Ortaokul,Public,,
ADANA,KARAİSALI,Cumhuriyet İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Eğlence Şehitler İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Eğlence Şehitler Ortaokulu,Ortaokul,Public,,
ADANA,KARAİSALI,Etekli Erkeğin Şehit Fatih Yılmaz İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Etekli Erkeğin Şehit Fatih Yılmaz Ortaokulu,Ortaokul,Public,,
ADANA,KARAİSALI,Hacılı Şehit Ali Gümüştop İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Karaçobanoğulları İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Karaisalı Anadolu Lisesi,Lise,Public,,
ADANA,KARAİSALI,Karaisalı Anaokulu,Anaokulu,Public,,
ADANA,KARAİSALI,Karaisalı Halk Eğitimi Merkezi,Diğer,Public,,
ADANA,KARAİSALI,Karaisalı Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,KARAİSALI,Kırıklı İlkokulu,İlkokul,Public,,
ADANA,KARAİSALI,Ömer Nasuhi Bilmen Anadolu İmam Hatip Lisesi,Lise,Public,,
ADANA,KARAİSALI,Şehit Mehmet Çalışkan İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Adalı İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Ataköy İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Atatürk İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Bahçe İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Bahçe Ortaokulu,Ortaokul,Public,,
ADANA,KARATAŞ,Bebeli İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Çakırören İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Çimeli Benli İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Cumhuriyet İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Damlapınar İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Hacı Şerafettin Işık Anadolu Lisesi,Lise,Public,,
ADANA,KARATAŞ,Hasırağcı İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Kapı İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Karagöçer İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Karataş Anaokulu,Anaokulu,Public,,
ADANA,KARATAŞ,Karataş Bilim ve Sanat Merkezi,Diğer,Public,,
ADANA,KARATAŞ,Karataş Borsa İstanbul Çok Programlı Anadolu Lisesi,Lise,Public,,
ADANA,KARATAŞ,Karataş Halk Eğitimi Merkezi,Diğer,Public,,
ADANA,KARATAŞ,KARATAŞ İLKOKULU,Diğer,Public,,
ADANA,KARATAŞ,Kesik İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Mehmet Akif Ortaokulu,Ortaokul,Public,,
ADANA,KARATAŞ,Oymaklı İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Sirkenli İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Sirkenli Ortaokulu,Ortaokul,Public,,
ADANA,KARATAŞ,Tabaklar İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Tevfik Ayser Canbolat Anadolu İmam Hatip Lisesi,Lise,Public,,
ADANA,KARATAŞ,Tuzkuyusu İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Tuzla Çok Programlı Anadolu Lisesi,Lise,Public,,
ADANA,KARATAŞ,Tuzla İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Tuzla Ortaokulu,Ortaokul,Public,,
ADANA,KARATAŞ,Yemişli İlkokulu,İlkokul,Public,,
ADANA,KARATAŞ,Yemişli Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,100. Yıl Şehit Serkan Ağca Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,100. Yıl Şehit Serkan Ağca İlkokulu,İlkokul,Public,,
ADANA,KOZAN,2 Haziran Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,23 Nisan Özel Eğitim Uygulama Okulu I. Kademe,Diğer,Public,,
ADANA,KOZAN,23 Nisan Özel Eğitim Uygulama Okulu II. Kademe,Diğer,Public,,
ADANA,KOZAN,50. Yıl Şehit İbrahim Yüce Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,60. Yıl Şehit Mustafa Akar Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Acarmantaş İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Acarmantaş Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Ağlıboğaz Şehit Murat Özkozanoğlu İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Ağlıboğaz Şehit Murat Özkozanoğlu Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Ahmet Cevdet Çamurdan İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Ahmet Cevdet Çamurdan Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Ahmet Tufan Kalkan Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,AKDAM İLKOKULU,Diğer,Public,,
ADANA,KOZAN,Akdam Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Arslanpaşa Şehit Seyfettin Orkun Çil İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Atatürk İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Aydın Çarçabuk İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Ayşehoca İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Bağözü Taşören İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Bağtepe İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Bağtepe Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Bucak İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Bucak Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Bulduklu İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Çandık İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Cumhuriyet İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Dede Mehmet Akçalı İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Dede Mehmet Akçalı Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Doğanalanı İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Duran Oflaz Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,Durmuşlu İlkokulu,İlkokul,Public,,
ADANA,KOZAN,ESKİMANTAŞ İLKOKULU,Diğer,Public,,
ADANA,KOZAN,Fatih Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Faydalı Dede Mehmet Akçalı Vakfı İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Faydalı Dede Mehmet Akçalı Vakfı Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Faydalı İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Gazi İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Gazi Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Gaziköyü İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Gaziköyü Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Görbeyaz İlkokul,İlkokul,Public,,
ADANA,KOZAN,Güneri Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Hacıbeyli Atatürk İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Hacıbeyli Atatürk Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Hacımirzalı Şehit Yusuf Demiryürek İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Halit Dağlı İlkokulu,İlkokul,Public,,
ADANA,KOZAN,İdem Şehit Abdullah Kocaer İlkokulu,İlkokul,Public,,
ADANA,KOZAN,İdem Şehit Abdullah Kocaer Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Ilıca İlkokulu,İlkokul,Public,,
ADANA,KOZAN,İnkılap İlkokulu,İlkokul,Public,,
ADANA,KOZAN,İsmet İnönü Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Kahveli İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Kapıkaya ilkokulu,Diğer,Public,,
ADANA,KOZAN,Karacaoğlan Kız Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Kıbrıslar İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Kızıllar İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Kızıllar Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Kozan Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Kozan Bilim ve Sanat Merkezi,Diğer,Public,,
ADANA,KOZAN,Kozan Bucak Çok Programlı Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Kozan Fen Lisesi,Lise,Public,,
ADANA,KOZAN,Kozan Gaziköy Çok Programlı Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Kozan Halk Eğitimi Merkezi,Diğer,Public,,
ADANA,KOZAN,Kozan Kazım Karabekir Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Kozan Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
ADANA,KOZAN,Kozan Rehberlik ve Araştırma Merkezi,Diğer,Public,,
ADANA,KOZAN,Kozan Şehit Arda Can Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Kozan Şehit Öğretmen Lütfi Ölmez Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Kozan Şehit Tayfur Uluçay Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,Kozan Yusuf Baysal Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Kuytucak Karapınar İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Lütfiye Ali Şadi Çelik Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Marangeçili İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Mareşal Fevzi Çakmak İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Mehmet Akif Ersoy Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Mevlana İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Necip Fazıl Kısakürek İmam Hatip Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Nene Hatun Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,Öğretmenevi ve Akşam Sanat Okulu,Diğer,Public,,
ADANA,KOZAN,Osmangazi Anadolu İmam Hatip Lisesi,Lise,Public,,
ADANA,KOZAN,Pekmezci Şehit Bircan İlhanlı İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Pekmezci Şehit Bircan İlhanlı Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Postkabasakal İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Ramazanoğlu Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Remzi Oğuz Arık Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Şaban Ata İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Şehit Ali Bulduk İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Şehit Cengiz Eroğlu Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Şehit Cüneyit Kızılarslan Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,Şehit Ergün Karaca Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,Şehit Ergün Karaca Özel Eğitim Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,Şehit Kubilay İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Şehit Mehmet Oflaz Yatılı Bölge Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Şehit Öğretmen Ali Yıldırım İlkokulu,İlkokul,Public,,
ADANA,KOZAN,ŞEHİT ÖĞRETMEN ALİ YILDIRIM ORTAOKULU,Diğer,Public,,
ADANA,KOZAN,Şehit Önder Ertaş Mesleki Eğitim Merkezi,Diğer,Public,,
ADANA,KOZAN,Şehit Ziya Özkozanoğlu Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Sis Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,KOZAN,Tepecikören Çöbük İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Tepecikören Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Tepecikören Şehit Osman Uçar İlkokulu,İlkokul,Public,,
ADANA,KOZAN,TOKİ Şehit Suat Ocak İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Turgutlu Şehit Mustafa Alpaslan İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Turunçlu İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Yavuz Sultan Selim İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Yavuz Sultan Selim Özel Eğitim Anaokulu,Anaokulu,Public,,
ADANA,KOZAN,Yeniköy İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Yüksekören Şehit Ferdi Özkan İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Yüksekören Şehit Ferdi Özkan Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Yunus Emre Ortaokulu,Ortaokul,Public,,
ADANA,KOZAN,Zerdali İlkokulu,İlkokul,Public,,
ADANA,KOZAN,Zübeyde Hanım Anaokulu,Anaokulu,Public,,
ADANA,POZANTI,Aşçıbekirli İlkokulu,İlkokul,Public,,
ADANA,POZANTI,Aşçıbekirli Ortaokulu,Ortaokul,Public,,
ADANA,POZANTI,Atatürk İlkokulu,İlkokul,Public,,
ADANA,POZANTI,Atatürk Ortaokulu,Ortaokul,Public,,
ADANA,POZANTI,Borsa İstanbul Şehit Erhan Konuk Anadolu İmam Hatip Lisesi,Lise,Public,,
ADANA,POZANTI,Cumhuriyet İlkokulu,İlkokul,Public,,
ADANA,POZANTI,Dağdibi İlkokulu,İlkokul,Public,,
ADANA,POZANTI,Fatma Nilgün Kayar Anaokulu,Anaokulu,Public,,
ADANA,POZANTI,GÖKBEZ AHMET OĞUZ AKAL İLKOKULU,Diğer,Public,,
ADANA,POZANTI,Hamidiye İlkokulu,İlkokul,Public,,
ADANA,POZANTI,Kamışlı Fatih İlkokulu,İlkokul,Public,,
ADANA,POZANTI,Kamışlı Fatih Ortaokulu,Ortaokul,Public,,
ADANA,POZANTI,Karakışlakçı İlkokulu,İlkokul,Public,,
ADANA,POZANTI,Pozantı Bilim ve Sanat Merkezi,Diğer,Public,,
ADANA,POZANTI,Pozantı Halk Eğitimi Merkezi,Diğer,Public,,
ADANA,POZANTI,Pozantı İmam Hatip Ortaokulu,Ortaokul,Public,,
ADANA,POZANTI,Şehit Sefa İzbudak Ortaokulu,Ortaokul,Public,,
ADANA,POZANTI,Şehit Zafer Sabancı Anadolu Lisesi,Lise,Public,,
ADANA,POZANTI,Türkan-İrfan Akün Çok Programlı Anadolu Lisesi,Lise,Public,,
ADANA,SAİMBEYLİ,Aksaağaç İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Aksaağaç Ortaokulu,Ortaokul,Public,,
ADANA,SAİMBEYLİ,Atatürk İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Çatak İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Çatak Ortaokulu,Ortaokul,Public,,
ADANA,SAİMBEYLİ,Çeralan İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Çeralan Ortaokulu,Ortaokul,Public,,
ADANA,SAİMBEYLİ,Eyüplü İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Fatih Sultan Mehmet Ortaokulu,Ortaokul,Public,,
ADANA,SAİMBEYLİ,Gökmenler İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Himmetli İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Himmetli Ortaokulu,Ortaokul,Public,,
ADANA,SAİMBEYLİ,Kandilli Kızılyer İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Kapaklıkuyu İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Karakuyu İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Karakuyu Ortaokulu,Ortaokul,Public,,
ADANA,SAİMBEYLİ,Mahmutlu İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Öğretmenevi ve Akşam Sanat Okulu,Diğer,Public,,
ADANA,SAİMBEYLİ,Saimbeyli Şehit Adil Ay Halk Eğitimi Merkezi,Diğer,Public,,
ADANA,SAİMBEYLİ,Saimbeyli Şehit Bayram Ali Yardımcı Yatılı Bölge Ortaokulu,Ortaokul,Public,,
ADANA,SAİMBEYLİ,Şehit Ali Çakar Anadolu Lisesi,Lise,Public,,
ADANA,SAİMBEYLİ,Şehit Muhterem Yağbasan Anadolu İmam Hatip Lisesi,Lise,Public,,
ADANA,SAİMBEYLİ,Yardibi İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Yardibi Ortaoba İlkokulu,İlkokul,Public,,
ADANA,SAİMBEYLİ,Yeniköy İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Abdullah Öngen Anaokulu,Anaokulu,Public,,
ADANA,SARIÇAM,Adana Adalet Meslekî Eğitim Merkezi,Diğer,Public,,
ADANA,SARIÇAM,Adana Rotary Kulübü Anaokulu,Anaokulu,Public,,
ADANA,SARIÇAM,Adana Sarıçam Spor Lisesi,Lise,Public,,
ADANA,SARIÇAM,Adana Ticaret Odası Anadolu Lisesi,Lise,Public,,
ADANA,SARIÇAM,Akif Palalı Anadolu Lisesi,Lise,Public,,
ADANA,SARIÇAM,Akkuyu İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Akkuyu Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Arif Nihat Asya İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Arif Nihat Asya Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Ata İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Avcılar İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Aydınyurdu İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Bahtiyar Vahabzade Sosyal Bilimler Lisesi,Lise,Public,,
ADANA,SARIÇAM,Baklalı Emin Veyisoğulları İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Baklalı Emin Veyisoğulları Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Bayrak Anaokulu,Anaokulu,Public,,
ADANA,SARIÇAM,Beyceli Anadolu Lisesi,Lise,Public,,
ADANA,SARIÇAM,Beyceli İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Bilge Kağan İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Bilge Kağan Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Boztepe İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Buruk İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Buruk Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Çamlıca İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Çamlık İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Çarkıpare Şehit Ertan Tokuş İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Çarkıpare Şehit Ertan Tokuş Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Çatalan Baraj İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Çatalan Baraj Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,ÇEAŞ Sofulu İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,ÇEAŞ Sofulu Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Cemil Meriç Anadolu Lisesi,Lise,Public,,
ADANA,SARIÇAM,Cemil Meriç Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Cerenli İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Cihadiye İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Cihadiye Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Çukurova Ün.Devlet Konservatuvarı Müzik ve Bale Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Çukurova Ün.Devlet Konservatuvarı Müzik ve Sahne Sanatları Lisesi,Lise,Public,,
ADANA,SARIÇAM,Dağcı İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Dağcı Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Eğeciuşağı İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Erdoğan Şahinoğlu İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Evliya Çelebi İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Evliya Çelebi Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Evliya Çelebi Turizm Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,SARIÇAM,Fatıma Zehra Kız Anadolu İmam Hatip Lisesi,Lise,Public,,
ADANA,SARIÇAM,Gökbey Anaokulu,Anaokulu,Public,,
ADANA,SARIÇAM,Göztepe İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Hacı Özcan Sinağ Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Hasanbeyli İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Hocallı Türk Kadınlar Birliği İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Hocallı Türk Kadınlar Birliği Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Hüseyin Avni Coş İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,İbn-i Sina Mesleki ve Teknik Anadolu Lisesi,Lise,Public,,
ADANA,SARIÇAM,İncirlik Anadolu Lisesi,Lise,Public,,
ADANA,SARIÇAM,İncirlik İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Karlık İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Karlık Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Kaşobası Girne İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Kepeztepe İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Kılıçlı Ahmet Akyürek İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Kılıçlı Ahmet Akyürek Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Kılıçlı Anadolu Lisesi,Lise,Public,,
ADANA,SARIÇAM,Kızılkaş Şehit Metehan Şahbaz İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Kızılkaş Şehit Metehan Şahbaz Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Konaklama Merkezi Muallim Musab İmam Hatip Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Kozanoğlu Lions Anaokulu,Anaokulu,Public,,
ADANA,SARIÇAM,Kozanoğlu Özel Eğitim Anaokulu,Anaokulu,Public,,
ADANA,SARIÇAM,Kürkçüler İlkokulu,İlkokul,Public,,
ADANA,SARIÇAM,Kürkçüler Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Muhammed Ali Clay İmam Hatip Ortaokulu,Ortaokul,Public,,
ADANA,SARIÇAM,Mustafalar İlkokulu,İlkokul,Public,,
