Calendar Year;ACARA SML ID;Location AGE ID;School AGE ID;School Name;Suburb;State;Postcode;School Sector;School Type;Campus Type;Rolled Reporting Description;Two years before Year 1 Offered;Two years before Year 1 Enrolments;One year before Year 1 Offered;One year before Year 1 Enrolments;Year 1 Offered;Year 1 Enrolments;Year 2 Offered;Year 2 Enrolments;Year 3 Offered;Year 3 Enrolments;Year 4 Offered;Year 4 Enrolments;Year 5 Offered;Year 5 Enrolments;Year 6 Offered;Year 6 Enrolments;Year 7 Offered;Year 7 Enrolments;Year 8 Offered;Year 8 Enrolments;Year 9 Offered;Year 9 Enrolments;Year 10 Offered;Year 10 Enrolments;Year 11 Offered;Year 11 Enrolments;Year 12 Offered;Year 12 Enrolments;Primary Ungraded Offered;Primary Ungraded Enrolments;Secondary Ungraded Offered;Secondary Ungraded Enrolments;Total Enrolments
2025;48605;52412;12412;Hillman Primary School;Hillman;WA;6168;Government;Primary;School Single Entity;Individual Reporting;1;20;1;29;1;36;1;25;1;40;1;32;1;37;1;37;0;;0;;0;;0;;0;;0;;0;;0;;256
2025;48606;45045;5045;Bull Creek Primary School;Bull Creek;WA;6149;Government;Primary;School Single Entity;Individual Reporting;1;31;1;42;1;45;1;46;1;47;1;70;1;58;1;66;0;;0;;0;;0;;0;;0;;0;;0;;405
2025;48607;48913;8913;Duncraig Primary School;Duncraig;WA;6023;Government;Primary;School Single Entity;Individual Reporting;1;55;1;50;1;64;1;58;1;59;1;59;1;62;1;52;0;;0;;0;;0;;0;;0;;0;;0;;459
2025;48608;45049;5049;East Wanneroo Primary School;Wanneroo;WA;6065;Government;Primary;School Single Entity;Individual Reporting;1;36;1;44;1;50;1;39;1;49;1;43;1;45;1;40;0;;0;;0;;0;;0;;0;;0;;0;;346
2025;48609;49207;9207;Koondoola Primary School;Koondoola;WA;6064;Government;Primary;School Single Entity;Individual Reporting;1;20;1;35;1;46;1;33;1;32;1;34;1;42;1;37;0;;0;;0;;0;;0;;0;;0;;0;;279
2025;48610;52367;12367;Shelley Primary School;Shelley;WA;6148;Government;Primary;School Single Entity;Individual Reporting;1;40;1;49;1;49;1;52;1;57;1;63;1;62;1;67;0;;0;;0;;0;;0;;0;;0;;0;;439
2025;48611;52748;12748;Baler Primary School;South Hedland;WA;6722;Government;Primary;School Single Entity;Individual Reporting;1;67;1;76;1;75;1;87;1;84;1;59;1;69;1;75;0;;0;;0;;0;;0;;0;;0;;0;;592
2025;48612;54932;14932;Parkwood Primary School;Parkwood;WA;6147;Government;Primary;School Single Entity;Individual Reporting;1;61;1;62;1;81;1;74;1;88;1;78;1;87;1;88;0;;0;;0;;0;;0;;0;;0;;0;;619
2025;48613;46851;6851;One Arm Point Remote Community School;Dampier Peninsula;WA;6725;Government;Combined;School Single Entity;Individual Reporting;1;15;1;6;1;7;1;12;1;10;1;9;1;10;1;7;1;7;1;9;1;7;1;7;1;5;1;3;0;;0;;114
2025;48614;52346;12346;Brookman Primary School;Langford;WA;6147;Government;Primary;School Single Entity;Individual Reporting;1;40;1;42;1;38;1;41;1;49;1;35;1;44;1;34;0;;0;;0;;0;;0;;0;;0;;0;;323
2025;48615;52425;12425;Dudley Park Primary School;Mandurah;WA;6210;Government;Primary;School Single Entity;Individual Reporting;1;39;1;62;1;44;1;46;1;53;1;52;1;63;1;43;0;;0;;0;;0;;0;;0;;0;;0;;402
2025;48616;45171;5171;Phoenix Primary School;Hamilton Hill;WA;6163;Government;Primary;School Single Entity;Individual Reporting;1;60;1;47;1;48;1;40;1;48;1;29;1;46;1;26;0;;0;;0;;0;;0;;0;;0;;0;;344
2025;48617;49899;9899;South Thornlie Primary School;Thornlie;WA;6108;Government;Primary;School Single Entity;Individual Reporting;1;49;1;50;1;45;1;50;1;57;1;57;1;61;1;52;0;;0;;0;;0;;0;;0;;0;;0;;421
2025;48618;52348;12348;Burrendah Primary School;Willetton;WA;6155;Government;Primary;School Single Entity;Individual Reporting;1;35;1;35;1;40;1;61;1;78;1;79;1;92;1;134;0;;0;;0;;0;;0;;0;;0;;0;;554
2025;48619;49210;9210;Waddington Primary School;Koondoola;WA;6064;Government;Primary;School Single Entity;Individual Reporting;1;5;1;6;1;12;1;14;1;13;1;12;1;11;1;9;0;;0;;0;;0;;0;;0;;0;;0;;82
2025;48620;52790;12790;South Newman Primary School;Newman;WA;6753;Government;Primary;School Single Entity;Individual Reporting;1;60;1;53;1;50;1;62;1;52;1;55;1;42;1;52;0;;0;;0;;0;;0;;0;;0;;0;;426
2025;48621;55291;15291;Yandeyarra Remote Community School;Yandeyarra Community;WA;6722;Government;Combined;School Single Entity;Individual Reporting;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;;1;4;1;4;1;2;1;2;1;1;1;3;0;;0;;26
2025;48622;48762;8762;Kardinya Primary School;Kardinya;WA;6163;Government;Primary;School Single Entity;Individual Reporting;1;41;1;60;1;64;1;68;1;71;1;53;1;35;1;41;0;;0;;0;;0;;0;;0;;0;;0;;433
2025;48623;50097;10097;Huntingdale Primary School;Huntingdale;WA;6110;Government;Primary;School Single Entity;Individual Reporting;1;40;1;52;1;59;1;73;1;51;1;56;1;45;1;63;0;;0;;0;;0;;0;;0;;0;;0;;439
2025;48624;48910;8910;West Balcatta Primary School;Balcatta;WA;6021;Government;Primary;School Single Entity;Individual Reporting;1;59;1;59;1;61;1;60;1;58;1;68;1;61;1;69;0;;0;;0;;0;;0;;0;;0;;0;;495
2025;48625;46047;6047;West Greenwood Primary School;Greenwood;WA;6024;Government;Primary;School Single Entity;Individual Reporting;1;40;1;48;1;42;1;53;1;56;1;42;1;47;1;54;0;;0;;0;;0;;0;;0;;0;;0;;382
2025;48626;52450;12450;Maidens Park Primary School;Bunbury;WA;6230;Government;Primary;School Single Entity;Individual Reporting;1;21;1;29;1;25;1;18;1;29;1;22;1;13;1;21;0;;0;;0;;0;;0;;0;;0;;0;;178
2025;48627;49136;9136;Woodlupine Primary School;Forrestfield;WA;6058;Government;Primary;School Single Entity;Individual Reporting;1;38;1;30;1;36;1;39;1;27;1;40;1;31;1;38;0;;0;;0;;0;;0;;0;;0;;0;;279
2025;48628;52606;12606;Leinster Community School;Leinster;WA;6437;Government;Combined;School Single Entity;Individual Reporting;1;6;1;6;1;7;1;3;1;8;1;5;1;11;1;4;1;4;1;1;1;2;1;2;1;1;1;1;0;;0;;61
2025;48629;48942;8942;Carine Primary School;Carine;WA;6020;Government;Primary;School Single Entity;Individual Reporting;1;61;1;53;1;63;1;73;1;74;1;86;1;88;1;80;0;;0;;0;;0;;0;;0;;0;;0;;578
2025;48630;52411;12411;Cooloongup Primary School;Cooloongup;WA;6168;Government;Primary;School Single Entity;Individual Reporting;1;34;1;38;1;39;1;46;1;34;1;42;1;37;1;42;0;;0;;0;;0;;0;;0;;0;;0;;312
2025;48631;52536;12536;Flinders Park Primary School;Albany;WA;6330;Government;Primary;School Single Entity;Individual Reporting;1;17;1;32;1;39;1;37;1;44;1;47;1;51;1;58;0;;0;;0;;0;;0;;0;;0;;0;;325
2025;48632;52656;12656;Mount Tarcoola Primary School;Geraldton;WA;6530;Government;Primary;School Single Entity;Individual Reporting;1;49;1;34;1;51;1;43;1;45;1;60;1;55;1;53;0;;0;;0;;0;;0;;0;;0;;0;;390
2025;48633;48954;8954;Bambara Primary School;Padbury;WA;6025;Government;Primary;School Single Entity;Individual Reporting;1;34;1;35;1;38;1;36;1;37;1;34;1;27;1;27;0;;0;;0;;0;;0;;0;;0;;0;;268
2025;48634;52734;12734;Pegs Creek Primary School;Karratha;WA;6714;Government;Primary;School Single Entity;Individual Reporting;1;27;1;22;1;36;1;34;1;22;1;27;1;36;1;30;0;;0;;0;;0;;0;;0;;0;;0;;234
2025;48635;52785;12785;North Tom Price Primary School;Tom Price;WA;6751;Government;Primary;School Single Entity;Individual Reporting;1;31;1;42;1;37;1;27;1;41;1;33;1;26;1;38;0;;0;;0;;0;;0;;0;;0;;0;;275
2025;48636;51128;11128;Forrestdale Primary School;Forrestdale;WA;6112;Government;Primary;School Single Entity;Individual Reporting;1;31;1;23;1;30;1;27;1;34;1;35;1;49;1;35;0;;0;;0;;0;;0;;0;;0;;0;;264
2025;48637;48974;8974;Mullaloo Heights Primary School;Mullaloo;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;20;1;28;1;33;1;37;1;28;1;42;1;21;1;27;0;;0;;0;;0;;0;;0;;0;;0;;236
2025;48638;55206;15206;Gwynne Park Education Support Centre;Armadale;WA;6112;Government;Special;School Single Entity;Individual Reporting;1;11;1;9;1;13;1;11;1;22;1;8;1;9;1;11;0;;0;;0;;0;;0;;0;;0;;0;;94
2025;48639;52350;12350;Bannister Creek Primary School;Lynwood;WA;6147;Government;Primary;School Single Entity;Individual Reporting;1;73;1;66;1;91;1;70;1;76;1;88;1;76;1;67;0;;0;;0;;0;;0;;0;;0;;0;;607
2025;48641;52361;12361;Oberthur Primary School;Bull Creek;WA;6149;Government;Primary;School Single Entity;Individual Reporting;1;58;1;70;1;72;1;88;1;85;1;87;1;101;1;85;0;;0;;0;;0;;0;;0;;0;;0;;646
2025;48642;45050;5050;Falls Road Primary School;Lesmurdie;WA;6076;Government;Primary;School Single Entity;Individual Reporting;1;34;1;33;1;46;1;30;1;35;1;34;1;45;1;41;0;;0;;0;;0;;0;;0;;0;;0;;298
2025;48643;50101;10101;Grovelands Primary School;Camillo;WA;6111;Government;Primary;School Single Entity;Individual Reporting;1;34;1;42;1;37;1;38;1;37;1;48;1;45;1;54;0;;0;;0;;0;;0;;0;;0;;0;;335
2025;48644;50092;10092;Bramfield Park Primary School;Maddington;WA;6109;Government;Primary;School Single Entity;Individual Reporting;1;30;1;32;1;40;1;58;1;49;1;48;1;39;1;36;0;;0;;0;;0;;0;;0;;0;;0;;332
2025;48645;52663;12663;Waggrakine Primary School;Waggrakine;WA;6530;Government;Primary;School Single Entity;Individual Reporting;1;41;1;37;1;41;1;47;1;49;1;52;1;60;1;68;0;;0;;0;;0;;0;;0;;0;;0;;395
2025;48646;49187;9187;East Beechboro Primary School;Beechboro;WA;6063;Government;Primary;School Single Entity;Individual Reporting;1;38;1;41;1;32;1;40;1;53;1;52;1;53;1;53;0;;0;;0;;0;;0;;0;;0;;0;;362
2025;48647;48911;8911;East Hamersley Primary School;Hamersley;WA;6022;Government;Primary;School Single Entity;Individual Reporting;1;30;1;37;1;28;1;31;1;35;1;25;1;34;1;28;0;;0;;0;;0;;0;;0;;0;;0;;248
2025;48648;52444;12444;Australind Primary School;Australind;WA;6233;Government;Primary;School Single Entity;Individual Reporting;1;21;1;19;1;21;1;25;1;21;1;20;1;35;1;20;0;;0;;0;;0;;0;;0;;0;;0;;182
2025;48649;48915;8915;Glengarry Primary School;Duncraig;WA;6023;Government;Primary;School Single Entity;Individual Reporting;1;42;1;57;1;32;1;60;1;43;1;61;1;48;1;53;0;;0;;0;;0;;0;;0;;0;;0;;396
2025;48650;46042;6042;Heathridge Primary School;Heathridge;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;22;1;14;1;27;1;26;1;22;1;35;1;23;1;22;0;;0;;0;;0;;0;;0;;0;;0;;191
2025;48651;49885;9885;East Kenwick Primary School;Kenwick;WA;6107;Government;Primary;School Single Entity;Individual Reporting;1;39;1;52;1;41;1;53;1;54;1;42;1;65;1;39;0;;0;;0;;0;;0;;0;;0;;0;;385
2025;48652;45055;5055;Noranda Primary School;Noranda;WA;6062;Government;Primary;School Single Entity;Individual Reporting;1;37;1;44;1;44;1;47;1;48;1;31;1;57;1;44;0;;0;;0;;0;;0;;0;;0;;0;;352
2025;48653;48944;8944;Poynter Primary School;Duncraig;WA;6023;Government;Primary;School Single Entity;Individual Reporting;1;55;1;49;1;56;1;47;1;51;1;67;1;47;1;64;0;;0;;0;;0;;0;;0;;0;;0;;436
2025;48654;46051;6051;Quinns Rocks Primary School;Quinns Rocks;WA;6030;Government;Primary;School Single Entity;Individual Reporting;1;38;1;50;1;45;1;45;1;50;1;42;1;38;1;50;0;;0;;0;;0;;0;;0;;0;;0;;358
2025;48655;52522;12522;Braeside Primary School;Katanning;WA;6317;Government;Primary;School Single Entity;Individual Reporting;1;15;1;13;1;14;1;15;1;21;1;17;1;15;1;16;0;;0;;0;;0;;0;;0;;0;;0;;126
2025;48656;48984;8984;Goollelal Primary School;Kingsley;WA;6026;Government;Primary;School Single Entity;Individual Reporting;1;35;1;29;1;30;1;42;1;30;1;28;1;31;1;24;0;;0;;0;;0;;0;;0;;0;;0;;249
2025;48657;52396;12396;Newton Primary School;Spearwood;WA;6163;Government;Primary;School Single Entity;Individual Reporting;1;33;1;31;1;45;1;36;1;47;1;36;1;31;1;40;0;;0;;0;;0;;0;;0;;0;;0;;299
2025;48658;52750;12750;Cassia Primary School;South Hedland;WA;6722;Government;Primary;School Single Entity;Individual Reporting;1;39;1;50;1;56;1;65;1;57;1;63;1;59;1;55;0;;0;;0;;0;;0;;0;;0;;0;;444
2025;48659;49132;9132;Dawson Park Primary School;Forrestfield;WA;6058;Government;Primary;School Single Entity;Individual Reporting;1;60;1;62;1;58;1;58;1;54;1;73;1;59;1;70;0;;0;;0;;0;;0;;0;;0;;0;;494
2025;48660;49220;9220;Illawarra Primary School;Ballajura;WA;6066;Government;Primary;School Single Entity;Individual Reporting;1;38;1;32;1;33;1;38;1;41;1;52;1;38;1;38;0;;0;;0;;0;;0;;0;;0;;0;;310
2025;48661;52426;12426;Glencoe Primary School;Halls Head;WA;6210;Government;Primary;School Single Entity;Individual Reporting;1;58;1;38;1;51;1;51;1;58;1;67;1;50;1;49;0;;0;;0;;0;;0;;0;;0;;0;;422
2025;48662;52733;12733;Millars Well Primary School;Karratha;WA;6714;Government;Primary;School Single Entity;Individual Reporting;1;41;1;39;1;39;1;39;1;41;1;44;1;31;1;27;0;;0;;0;;0;;0;;0;;0;;0;;301
2025;48663;48990;8990;Edgewater Primary School;Edgewater;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;43;1;37;1;52;1;66;1;54;1;68;1;59;1;35;0;;0;;0;;0;;0;;0;;0;;0;;414
2025;48664;48949;8949;Hawker Park Primary School;Warwick;WA;6024;Government;Primary;School Single Entity;Individual Reporting;1;39;1;35;1;28;1;23;1;31;1;22;1;18;1;32;0;;0;;0;;0;;0;;0;;0;;0;;228
2025;48665;45053;5053;Leeming Primary School;Leeming;WA;6149;Government;Primary;School Single Entity;Individual Reporting;1;35;1;42;1;44;1;44;1;56;1;52;1;52;1;42;0;;0;;0;;0;;0;;0;;0;;0;;367
2025;48667;52429;12429;North Mandurah Primary School;Mandurah;WA;6210;Government;Primary;School Single Entity;Individual Reporting;1;19;1;35;1;30;1;35;1;35;1;39;1;25;1;32;0;;0;;0;;0;;0;;0;;0;;0;;250
2025;48668;52403;12403;Yangebup Primary School;Yangebup;WA;6164;Government;Primary;School Single Entity;Individual Reporting;1;34;1;46;1;45;1;35;1;46;1;36;1;47;1;33;0;;0;;0;;0;;0;;0;;0;;0;;322
2025;48669;48981;8981;Creaney Primary School;Kingsley;WA;6026;Government;Primary;School Single Entity;Individual Reporting;1;40;1;47;1;46;1;40;1;54;1;54;1;52;1;46;0;;0;;0;;0;;0;;0;;0;;0;;379
2025;48670;52365;12365;Rostrata Primary School;Willetton;WA;6155;Government;Primary;School Single Entity;Individual Reporting;1;49;1;98;1;101;1;126;1;127;1;140;1;153;1;153;0;;0;;0;;0;;0;;0;;0;;0;;947
2025;48671;55215;15215;Jungdranung Remote Community School;Glen Hill Station;WA;6743;Government;Primary;School Single Entity;Individual Reporting;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;;1;;1;;1;;1;;1;;0;;0;;11
2025;48672;46850;6850;Looma Remote Community School;Looma;WA;6728;Government;Combined;School Single Entity;Individual Reporting;1;14;1;7;1;9;1;15;1;10;1;12;1;12;1;8;1;7;1;6;1;7;1;5;1;2;1;3;0;;0;;117
2025;48673;52399;12399;Spearwood Alternative School;Spearwood;WA;6163;Government;Primary;School Single Entity;Individual Reporting;1;14;1;10;1;12;1;11;1;12;1;12;1;12;1;12;0;;0;;0;;0;;0;;0;;0;;0;;95
2025;48674;54919;14919;Beldon Primary School;Beldon;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;40;1;45;1;37;1;30;1;33;1;45;1;38;1;35;0;;0;;0;;0;;0;;0;;0;;0;;303
2025;48675;46038;6038;Ashburton Drive Primary School;Gosnells;WA;6110;Government;Primary;School Single Entity;Individual Reporting;1;50;1;52;1;51;1;54;1;56;1;52;1;62;1;57;0;;0;;0;;0;;0;;0;;0;;0;;434
2025;48676;55085;15085;Eddystone Primary School;Heathridge;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;28;1;47;1;50;1;36;1;40;1;44;1;30;1;47;0;;0;;0;;0;;0;;0;;0;;0;;322
2025;48677;55207;15207;Halidon Primary School;Kingsley;WA;6026;Government;Primary;School Single Entity;Individual Reporting;1;16;1;23;1;26;1;21;1;24;1;27;1;27;1;26;0;;0;;0;;0;;0;;0;;0;;0;;190
2025;48678;55261;15261;Samson Primary School;Samson;WA;6163;Government;Primary;School Single Entity;Individual Reporting;1;40;1;43;1;52;1;42;1;49;1;38;1;39;1;39;0;;0;;0;;0;;0;;0;;0;;0;;342
2025;48679;55266;15266;South Lake Primary School;South Lake;WA;6164;Government;Primary;School Single Entity;Individual Reporting;1;39;1;41;1;37;1;44;1;29;1;29;1;37;1;24;0;;0;;0;;0;;0;;0;;0;;0;;280
2025;48680;54929;14929;East Waikiki Primary School;Cooloongup;WA;6168;Government;Primary;School Single Entity;Individual Reporting;1;41;1;44;1;53;1;46;1;38;1;56;1;50;1;57;0;;0;;0;;0;;0;;0;;0;;0;;385
2025;48681;55283;15283;West Leeming Primary School;Leeming;WA;6149;Government;Primary;School Single Entity;Individual Reporting;1;56;1;45;1;48;1;62;1;68;1;50;1;59;1;45;0;;0;;0;;0;;0;;0;;0;;0;;433
2025;48682;55242;15242;Mullaloo Beach Primary School;Mullaloo;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;25;1;45;1;39;1;46;1;33;1;44;1;29;1;33;0;;0;;0;;0;;0;;0;;0;;0;;294
2025;48683;46048;6048;Poseidon Primary School;Heathridge;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;31;1;36;1;24;1;34;1;34;1;40;1;36;1;32;0;;0;;0;;0;;0;;0;;0;;0;;267
2025;48684;55092;15092;Bibra Lake Primary School;Bibra Lake;WA;6163;Government;Primary;School Single Entity;Individual Reporting;1;39;1;52;1;56;1;46;1;49;1;48;1;43;1;45;0;;0;;0;;0;;0;;0;;0;;0;;378
2025;48685;55235;15235;Marangaroo Primary School;Marangaroo;WA;6064;Government;Primary;School Single Entity;Individual Reporting;1;23;1;18;1;23;1;21;1;29;1;29;1;23;1;22;0;;0;;0;;0;;0;;0;;0;;0;;188
2025;48686;54937;14937;Forest Crescent Primary School;Thornlie;WA;6108;Government;Primary;School Single Entity;Individual Reporting;1;57;1;88;1;85;1;55;1;79;1;86;1;83;1;94;0;;0;;0;;0;;0;;0;;0;;0;;627
2025;48687;55289;15289;Woodvale Primary School;Woodvale;WA;6026;Government;Primary;School Single Entity;Individual Reporting;1;29;1;42;1;43;1;52;1;39;1;64;1;51;1;49;0;;0;;0;;0;;0;;0;;0;;0;;369
2025;48688;55084;15084;Tambrey Primary School;Karratha;WA;6714;Government;Primary;School Single Entity;Individual Reporting;1;97;1;70;1;88;1;85;1;95;1;97;1;79;1;72;0;;0;;0;;0;;0;;0;;0;;0;;683
2025;48689;55186;15186;Dawul Remote Community School;Kununurra;WA;6743;Government;Primary;School Single Entity;Individual Reporting;1;;1;1;1;1;1;1;1;2;1;2;1;;1;1;1;;1;;1;;1;;1;;1;;0;;0;;8
2025;48690;55174;15174;Clifton Park Primary School;Clifton Park;WA;6233;Government;Primary;School Single Entity;Individual Reporting;1;20;1;18;1;17;1;17;1;16;1;19;1;25;1;17;0;;0;;0;;0;;0;;0;;0;;0;;149
2025;48691;54933;14933;Alinjarra Primary School;Alexander Heights;WA;6064;Government;Primary;School Single Entity;Individual Reporting;1;44;1;40;1;46;1;46;1;51;1;35;1;44;1;33;0;;0;;0;;0;;0;;0;;0;;0;;339
2025;48692;55190;15190;Dryandra Primary School;Mirrabooka;WA;6061;Government;Primary;School Single Entity;Individual Reporting;1;18;1;24;1;13;1;25;1;24;1;23;1;19;1;30;0;;0;;0;;0;;0;;0;;0;;0;;176
2025;48693;55251;15251;Ocean Reef Primary School;Ocean Reef;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;20;1;23;1;25;1;27;1;26;1;25;1;21;1;25;0;;0;;0;;0;;0;;0;;0;;0;;192
2025;48694;55132;15132;Beechboro Primary School;Beechboro;WA;6063;Government;Primary;School Single Entity;Individual Reporting;1;20;1;27;1;29;1;31;1;45;1;44;1;36;1;41;0;;0;;0;;0;;0;;0;;0;;0;;273
2025;48695;55194;15194;Edney Primary School;High Wycombe;WA;6057;Government;Primary;School Single Entity;Individual Reporting;1;45;1;54;1;32;1;53;1;46;1;51;1;52;1;53;0;;0;;0;;0;;0;;0;;0;;0;;386
2025;48696;55267;15267;South Padbury Primary School;Padbury;WA;6025;Government;Primary;School Single Entity;Individual Reporting;1;39;1;44;1;48;1;51;1;44;1;51;1;54;1;42;0;;0;;0;;0;;0;;0;;0;;0;;373
2025;48697;54931;14931;Banksia Park Primary School;Leeming;WA;6149;Government;Primary;School Single Entity;Individual Reporting;1;35;1;45;1;27;1;45;1;40;1;34;1;30;1;30;0;;0;;0;;0;;0;;0;;0;;0;;286
2025;48698;54915;14915;Ballajura Primary School;Ballajura;WA;6066;Government;Primary;School Single Entity;Individual Reporting;1;75;1;77;1;84;1;89;1;76;1;100;1;78;1;95;0;;0;;0;;0;;0;;0;;0;;0;;674
2025;48699;54928;14928;Dalmain Primary School;Kingsley;WA;6026;Government;Primary;School Single Entity;Individual Reporting;1;27;1;35;1;36;1;40;1;28;1;47;1;32;1;33;0;;0;;0;;0;;0;;0;;0;;0;;278
2025;48700;55093;15093;Cable Beach Primary School;Broome;WA;6725;Government;Primary;School Single Entity;Individual Reporting;1;36;1;46;1;32;1;37;1;38;1;42;1;28;1;40;0;;0;;0;;0;;0;;0;;0;;0;;299
2025;48701;54916;14916;Falcon Primary School;Wannanup;WA;6210;Government;Primary;School Single Entity;Individual Reporting;1;60;1;53;1;72;1;62;1;82;1;83;1;69;1;73;0;;0;;0;;0;;0;;0;;0;;0;;554
2025;48702;54917;14917;North Woodvale Primary School;Woodvale;WA;6026;Government;Primary;School Single Entity;Individual Reporting;1;50;1;47;1;47;1;36;1;57;1;50;1;49;1;58;0;;0;;0;;0;;0;;0;;0;;0;;394
2025;48703;55095;15095;Greenfields Primary School;Greenfields;WA;6210;Government;Primary;School Single Entity;Individual Reporting;1;38;1;44;1;57;1;53;1;60;1;55;1;55;1;65;0;;0;;0;;0;;0;;0;;0;;0;;427
2025;48704;54921;14921;Winthrop Primary School;Winthrop;WA;6150;Government;Primary;School Single Entity;Individual Reporting;1;60;1;68;1;67;1;78;1;81;1;84;1;86;1;79;0;;0;;0;;0;;0;;0;;0;;0;;603
2025;48705;55285;15285;Williams Primary School;Williams;WA;6391;Government;Primary;School Single Entity;Individual Reporting;1;16;1;18;1;14;1;17;1;14;1;19;1;21;1;17;0;;0;;0;;0;;0;;0;;0;;0;;136
2025;48706;55290;15290;Wundowie Primary School;Wundowie;WA;6560;Government;Primary;School Single Entity;Individual Reporting;1;6;1;10;1;7;1;8;1;4;1;6;1;13;1;9;0;;0;;0;;0;;0;;0;;0;;0;;63
2025;48707;55147;15147;Broome Primary School;Broome;WA;6725;Government;Primary;School Single Entity;Individual Reporting;1;35;1;37;1;36;1;46;1;42;1;47;1;43;1;49;0;;0;;0;;0;;0;;0;;0;;0;;335
2025;48708;46708;6708;Goomalling Primary School;Goomalling;WA;6460;Government;Primary;School Single Entity;Individual Reporting;1;6;1;5;1;2;1;6;1;6;1;6;1;6;1;10;0;;0;;0;;0;;0;;0;;0;;0;;47
2025;48709;55276;15276;Wananami Remote Community School;Derby;WA;6728;Government;Combined;School Single Entity;Individual Reporting;1;3;1;3;1;5;1;2;1;3;1;3;1;2;1;3;1;2;1;2;1;4;1;3;1;1;1;;0;;0;;36
2025;48710;55154;15154;Burringurrah Remote Community School;Mount James;WA;6642;Government;Combined;School Single Entity;Individual Reporting;1;6;1;4;1;3;1;5;1;4;1;8;1;2;1;1;1;8;1;4;1;4;1;3;1;1;1;2;0;;0;;55
2025;48711;54920;14920;Connolly Primary School;Connolly;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;36;1;44;1;45;1;66;1;37;1;46;1;47;1;63;0;;0;;0;;0;;0;;0;;0;;0;;384
2025;48712;54935;14935;Boyare Primary School;Mirrabooka;WA;6061;Government;Primary;School Single Entity;Individual Reporting;1;9;1;30;1;15;1;18;1;19;1;24;1;32;1;29;0;;0;;0;;0;;0;;0;;0;;0;;176
2025;48713;54930;14930;Charthouse Primary School;Waikiki;WA;6169;Government;Primary;School Single Entity;Individual Reporting;1;52;1;55;1;58;1;56;1;64;1;56;1;54;1;56;0;;0;;0;;0;;0;;0;;0;;0;;451
2025;48714;54936;14936;Beaumaris Primary School;Ocean Reef;WA;6027;Government;Primary;School Single Entity;Individual Reporting;1;55;1;59;1;49;1;55;1;67;1;79;1;78;1;74;0;;0;;0;;0;;0;;0;;0;;0;;516
2025;48715;54927;14927;West Beechboro Primary School;Beechboro;WA;6063;Government;Primary;School Single Entity;Individual Reporting;1;54;1;52;1;48;1;41;1;57;1;55;1;48;1;74;0;;0;;0;;0;;0;;0;;0;;0;;429
2025;48716;55243;15243;Muludja Remote Community School;Fitzroy Crossing;WA;6765;Government;Primary;School Single Entity;Individual Reporting;1;3;1;3;1;3;1;1;1;6;1;5;1;4;1;4;0;;0;;0;;0;;0;;0;;0;;0;;29
2025;48717;54926;14926;Leda Primary School;Leda;WA;6170;Government;Primary;School Single Entity;Individual Reporting;1;29;1;41;1;36;1;53;1;57;1;50;1;50;1;50;0;;0;;0;;0;;0;;0;;0;;0;;366
2025;48718;55094;15094;Gidgegannup Primary School;Gidgegannup;WA;6083;Government;Primary;School Single Entity;Individual Reporting;1;20;1;21;1;19;1;23;1;29;1;25;1;22;1;28;0;;0;;0;;0;;0;;0;;0;;0;;187
2025;48719;55210;15210;Hannans Primary School;Kalgoorlie;WA;6430;Government;Primary;School Single Entity;Individual Reporting;1;33;1;39;1;46;1;39;1;52;1;53;1;35;1;46;0;;0;;0;;0;;0;;0;;0;;0;;343
2025;48720;57466;17466;Parkfield Primary School;Australind;WA;6233;Government;Primary;School Single Entity;Individual Reporting;1;73;1;75;1;75;1;98;1;67;1;90;1;87;1;85;0;;0;;0;;0;;0;;0;;0;;0;;650
