school_id,الاسم_بالعربية,الاسم_بالانجليزية,الولاية_EN,الولاية_رمز,المحلية_EN,المحلية_AR,المحلية_رمز,النطاق,نوع_الملكية,نوع_المدرسة,عدد_المعلمين,الطلاب_إناث,الطلاب_ذكور,إجمالي_الطلاب,الصف_1,الصف_2,الصف_3,الصف_4,الصف_5,الصف_6,الصف_7,الصف_8,إجمالي_الفصول,فصول_دائمة,فصول_تحتاج_تأهيل,سور,مخزن,وجبات_مدرسية,روضة_أطفال,روضة_مستوى_1,روضة_مستوى_2,الكهرباء,مصدر_المياه,مراحيض,مراحيض_ذكور,مراحيض_إناث,مراحيض_مشتركة,خط_الطول,خط_العرض
31101468,الخرطوم الإعدادية (كبس ),Khartoum Prepartory,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,113,0,659,659,117,97,96,86,71,74,59,59,20,20,0,نعم,نعم,لا,نعم,0,0,شبكة عامة,Public network,نعم,32,0,0,,
31101469,الخرطوم الإعدادية (كبس ),Khartoum Prepartory,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,74,556,0,556,85,70,76,74,66,63,53,69,16,16,0,نعم,نعم,لا,نعم,0,0,شبكة عامة,Public network,نعم,0,12,0,,
31101470,الخرطوم الدولية,Khartoum International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,15,72,70,142,19,17,19,21,18,14,15,19,18,18,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,8,8,0,,
31101472,الخرطوم العربية العالمية,Khartoum Arabic International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,43,0,210,210,20,28,27,28,21,29,28,29,16,16,0,نعم,نعم,لا,نعم,0,0,شبكة عامة,Public network,نعم,0,4,0,,
31101473,الخرطوم العربية العالمية,Khartoum Arabic International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,43,181,0,181,21,25,20,21,18,21,25,30,16,16,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,4,0,,
31101478,الرؤية,Alro'ya (Vision),Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,12,0,50,50,7,11,13,10,5,1,3,0,10,10,0,نعم,لا,لا,نعم,12,14,شبكة عامة,Public network,نعم,5,0,0,,
31101479,الرؤية,Alro'ya (Vision),Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,12,42,0,42,14,10,5,2,7,4,0,0,10,10,0,نعم,نعم,لا,,0,0,شبكة عامة,Public network,نعم,0,5,0,,
31101482,الشهيد / عبيد ختم القرآنية,The Martyr/ Ebaid Khitim Qura'nic,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,56,0,597,597,85,67,73,74,86,73,72,67,22,22,0,نعم,نعم,لا,نعم,60,76,شبكة عامة,Public network,نعم,8,0,0,,
31101483,الشهيد / عبيد ختم القرآنية,The Martyr/ Ebaid Khitim Qura'nic,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,56,587,0,587,82,66,87,64,86,57,62,83,22,22,0,نعم,نعم,لا,نعم,60,76,شبكة عامة,Public network,نعم,0,7,0,,
31101487,العلم والإيمان,Al'ilm Wal- Eman (science & Faith),Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,26,113,0,113,11,16,18,13,10,11,11,23,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,4,0,,
31101488,العلم والإيمان,Al'ilm Wal- Eman (science & Faith),Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,26,0,126,126,18,16,18,20,12,12,10,20,8,8,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,5,0,0,,
31101490,القصواء,Alqaswa',Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,11,70,83,153,14,20,18,26,18,21,13,23,16,16,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,4,4,0,,
31101491,الكوثر القرآنية,Alkawathar Qur'anic,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,22,0,91,91,14,7,15,15,8,15,10,7,12,12,0,نعم,نعم,لا,,0,0,شبكة عامة,Public network,نعم,5,0,0,,
31101492,الكوثر القرآنية,Alkawathar Qur'anic,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,22,61,0,61,8,4,9,6,13,6,9,6,12,12,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,5,0,,
31101493,المدينة,Almadeena,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,19,0,531,531,51,82,68,62,68,45,79,76,14,11,3,نعم,نعم,لا,نعم,60,74,شبكة عامة,Public network,نعم,5,0,0,,
31101494,المدينة,Almadeena,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,21,436,0,436,51,49,51,57,48,60,53,67,13,10,3,نعم,لا,لا,نعم,60,74,شبكة عامة,Public network,نعم,1,4,0,,
31101495,المستقبل,Almustaagbal,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,19,0,126,126,20,15,13,15,12,15,19,17,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,3,0,0,,
31101496,المستقبل,Almustaagbal,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,19,95,0,95,17,17,12,15,13,7,9,5,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,3,0,,
31101498,النبراس,An-Nebras,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,15,0,96,96,13,11,12,11,8,13,13,15,12,12,0,نعم,لا,لا,,0,0,شبكة عامة,Public network,نعم,0,2,0,,
31101499,النبراس,An-Nebras,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,16,89,0,89,12,13,12,11,14,9,14,4,12,12,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,2,0,,
31101504,أم معبد (المجلس الأفريقي),Um Ma'bad (the African Council),Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,42,741,0,741,76,85,102,98,78,113,113,76,16,16,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,10,0,,
31101505,سليمان حسين,Sulaiman Hesein,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,16,159,176,335,50,46,48,43,38,41,39,30,16,16,0,نعم,نعم,لا,نعم,19,19,شبكة عامة,Public network,نعم,6,6,0,,
31101510,عمر بن عبد العزيز ( المجلس الأفريقي ),Omer Ibn Abdulazeez (the African Union),Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,25,0,580,580,73,57,70,75,89,80,69,67,16,16,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,7,0,0,,
31101511,كبيدة العالمية,Kebaida International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,23,0,132,132,18,14,20,15,18,18,14,15,12,12,0,نعم,نعم,لا,,0,0,شبكة عامة,Public network,نعم,14,0,0,,
31101512,كبيدة العالمية,Kebaida International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,23,132,0,132,22,15,20,20,14,13,16,12,13,13,0,نعم,نعم,لا,نعم,23,26,شبكة عامة,Public network,نعم,0,14,0,,
31101513,نور الإيمان,Nour Aliman school,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,34,0,198,198,35,19,25,22,17,22,34,24,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,8,0,0,,
31101514,نور الإيمان,Nour Aliman school,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,34,176,0,176,22,18,21,21,24,23,22,25,8,8,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,0,8,0,,
31101515,نور الهدي الإسلامية,Noor Alhuda Islamic,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,26,0,165,165,26,20,29,14,23,18,14,21,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,5,0,0,,
31101516,نور الهدي الإسلامية,Noor Alhuda Islamic,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,26,183,0,183,30,35,22,18,16,28,18,16,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,4,0,,
31101517,نيوهورايزون,New Horizon,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,42,25,204,229,25,48,27,26,28,26,26,23,13,13,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,8,0,0,,
31101518,نيوهورايزون,New Horizon,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,42,208,0,208,23,25,26,27,25,26,27,29,12,12,0,نعم,نعم,لا,نعم,32,49,شبكة عامة,Public network,نعم,0,10,0,,
31101519,هولم,Holm,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,23,0,231,231,30,29,28,31,30,25,31,27,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,16,0,0,,
31101520,هولم,Holm,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,23,154,0,154,23,26,15,20,19,18,14,19,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,14,0,,
31101522,السعودية,Also'ideia,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,15,0,72,72,11,12,10,9,11,9,10,0,12,12,0,نعم,نعم,لا,نعم,11,13,شبكة عامة,Public network,نعم,4,0,0,,
31101526,القبس,Alkabs,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,91,492,0,492,95,87,95,84,72,59,0,0,18,18,0,نعم,نعم,لا,نعم,185,0,شبكة عامة,Public network,نعم,0,21,0,,
31101527,القبس,Alkabs,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,91,0,493,493,95,91,81,90,75,61,0,0,18,18,0,نعم,نعم,لا,,0,0,شبكة عامة,Public network,نعم,21,0,0,,
31101529,كيمبردج,Cambridge,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,13,0,133,133,21,20,18,16,12,16,10,20,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,5,0,0,32.571095,15.557055
31101530,كيمبردج,Cambridge,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,13,106,0,106,16,15,13,14,12,12,9,15,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,5,0,32.571095,15.557055
31101533,الجودة,Aljawda International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,136,0,606,606,80,80,74,66,65,65,62,114,30,30,0,نعم,نعم,لا,,0,0,شبكة عامة,Public network,نعم,19,0,0,,
31101534,الجودة,Aljawda International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,136,599,0,599,80,84,70,58,68,68,60,111,30,30,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,18,0,,
31101535,ديربي,Derby,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,15,0,193,193,0,42,31,29,24,21,24,22,16,16,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,5,5,0,,
31101536,ديربي,Derby,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,0,0,159,159,0,26,31,29,15,23,18,17,8,8,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,5,5,0,,
31101540,أكسفورد,Oxford,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,27,0,90,90,8,12,16,15,15,7,10,7,13,13,0,نعم,نعم,لا,نعم,18,25,شبكة عامة,Public network,نعم,10,0,0,,
31101541,أكسفورد,Oxford,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,27,71,0,71,9,10,13,8,10,8,5,8,12,12,0,نعم,نعم,لا,نعم,18,25,شبكة عامة,Public network,نعم,0,10,0,,
31101542,التفرد,Altafarod,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,18,0,71,71,4,14,8,12,6,10,5,12,8,8,0,نعم,نعم,لا,,0,0,شبكة عامة,Public network,نعم,5,0,0,,
31101548,قادة المستقبل,Future Leaders,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,11,13,14,27,1,5,3,0,6,3,3,6,16,16,0,نعم,نعم,لا,نعم,7,9,شبكة عامة,Public network,نعم,2,3,0,,
31101549,جويرية بنت الحارث,Jowairia Bint Al-Harith,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,12,59,0,59,5,11,5,6,6,7,10,9,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,5,0,,
31101554,الوداد,Alwidad Private for boys,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,13,145,0,145,23,12,28,18,11,15,15,23,16,16,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,10,0,,
31101555,يوسي ماس,UC Math,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,8,19,25,44,9,9,8,4,5,3,3,3,12,12,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,2,2,0,,
31101556,الصالحين,alsalheen,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,14,0,199,199,25,23,27,23,31,20,23,27,11,11,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,6,0,0,,
31101557,المنشية الحديثة,Almansheia Modern,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,8,44,39,83,20,23,12,11,7,10,0,0,6,6,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,2,2,0,,
31101558,الوردية روزي,Alwardeya Rosie,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,7,29,27,56,26,14,10,6,0,0,0,0,8,8,0,نعم,نعم,لا,نعم,18,14,شبكة عامة,Public network,نعم,3,3,0,,
31101559,الوداد الخاصة بنين,Alwidad Private for boys,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,13,0,194,194,30,24,25,29,19,17,23,27,16,16,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,10,0,0,,
31101560,الصالحين القرانية بنات,Alsaliheen Qur'anic for girls,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,17,148,0,148,15,18,23,22,21,19,15,15,11,11,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,0,6,0,,
31101561,صناع القادة,Leaders Maker,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,16,54,89,143,36,14,21,20,13,11,12,16,16,16,0,نعم,نعم,لا,نعم,7,12,شبكة عامة,Public network,نعم,5,4,0,,
31101564,القراي,Algarrai,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,7,22,25,47,2,1,1,1,2,2,5,33,14,14,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,7,7,0,,
31101565,جرينتش العالمية,Greenwich International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,9,6,11,17,8,9,0,0,0,0,0,0,10,10,0,نعم,نعم,لا,نعم,5,7,شبكة عامة,Public network,نعم,2,5,0,,
31101566,الرسالة,Alrisala,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,25,56,43,99,15,20,15,12,13,10,6,8,16,16,0,نعم,نعم,لا,نعم,25,25,شبكة عامة,Public network,نعم,4,4,0,,
31101567,بريليانس العالمية,Briliance International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,10,19,12,31,7,9,6,6,0,3,0,0,14,14,0,نعم,نعم,لا,,7,10,شبكة عامة,Public network,نعم,1,6,0,,
31101568,اساسية سعاد داؤود,Sou'ad Daoud,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,14,77,117,194,25,24,30,20,18,32,21,24,16,16,0,نعم,لا,لا,لا,0,0,شبكة عامة,Public network,نعم,3,3,0,,
31101569,البارون العالمية,Albaron International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,18,46,51,97,17,7,21,23,15,14,0,0,18,18,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,4,6,0,,
31101570,المعرفة,Alma'rifa,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,19,36,34,70,15,10,13,12,10,5,5,0,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,2,2,0,,
31101572,ليقاسي بنين Leagcy,Legacy For boys,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,13,39,37,76,20,21,19,16,0,0,0,0,11,11,0,نعم,نعم,لا,نعم,25,20,شبكة عامة,Public network,نعم,5,6,0,,
31101573,ايفوري,Ivory,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,26,127,124,251,37,37,32,35,33,25,30,22,16,16,0,نعم,لا,لا,نعم,35,39,شبكة عامة,Public network,نعم,10,10,0,,
31101574,كيدز Kids,Kids,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,8,32,39,71,16,20,18,11,2,4,0,0,9,9,0,نعم,نعم,لا,نعم,15,22,شبكة عامة,Public network,نعم,2,3,0,,
31101575,اديوكير بنات Edu care,Educare for girls,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,4,8,9,17,10,7,0,0,0,0,0,0,5,5,0,نعم,نعم,لا,نعم,17,9,شبكة عامة,Public network,نعم,1,2,0,,
31101577,الميرغنية العالمية,Almerghaneya International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,8,7,7,14,7,5,2,0,0,0,0,0,13,13,0,نعم,نعم,لا,نعم,5,9,شبكة عامة,Public network,نعم,2,5,0,,
31101578,سودان انترناشونال قرامر اسكول,Sudan International Grammer School,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,25,91,93,184,27,27,25,24,24,23,16,18,24,24,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,7,7,0,,
31101579,المحور,Almihwar,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,15,24,29,53,18,10,12,6,7,0,0,0,6,6,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,2,2,0,,
31101582,بروقرس انترناشونال,Progress International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,11,45,51,96,15,15,15,14,14,10,7,6,8,8,0,نعم,نعم,لا,نعم,9,11,شبكة عامة,Public network,نعم,5,7,0,,
31101585,ماي سكول My school,My school,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,9,16,14,30,12,12,6,0,0,0,0,0,8,8,0,نعم,لا,لا,نعم,20,10,شبكة عامة,Public network,نعم,2,3,0,,
31101586,الجودة الانجليزية,Aljawda International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,19,20,25,45,14,12,7,8,4,0,0,0,16,16,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,3,3,0,,
31101588,دار الحكمة بنين,Dar Alhikma for girls,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنين,22,0,93,93,12,10,13,9,8,10,7,24,16,16,0,نعم,نعم,لا,نعم,9,12,شبكة عامة,Public network,نعم,4,4,0,,
31101589,دار الحكمة بنات,Dar Alhikma for boys,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,22,60,0,60,13,7,9,5,6,5,6,9,16,16,0,نعم,نعم,لا,نعم,9,12,شبكة عامة,Public network,نعم,4,4,0,,
31101590,المنشية,Almansheia,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,17,85,97,182,42,35,32,31,21,15,6,0,14,14,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,3,3,0,,
31101593,المثاني العالمية,Almathani International,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,مختلط,4,0,5,5,3,1,1,0,0,0,0,0,8,8,0,نعم,نعم,لا,نعم,14,12,شبكة عامة,Public network,نعم,2,0,0,,
31101594,المثاني بنين,Almathani for boys,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,أهلية / غير حكومية,بنات,4,3,0,3,1,1,1,0,0,0,0,0,8,8,0,نعم,نعم,لا,نعم,14,10,شبكة عامة,Public network,نعم,0,3,0,,
31102301,عبد المنعم (1),Abdelmon'im 1,Khartoum,SD01,Khartoum,الخرطوم,SD01007,حضري,حكومية,بنين,14,0,225,225,21,24,26,32,25,32,39,26,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,11,1,0,,
