学校コード (Code école),学校名 (Nom école),都道府県番号 (N° préfecture),都道府県名 (Préfecture),学校所在地 (Adresse),郵便番号 (Code postal),設置区分 (Type gestion),設置区分名 (Gestion),本分校 (Statut),本分校区分 (Statut nom),学校種 (Type école),属性情報設定年月日 (Date enregistrement),属性情報廃止年月日 (Date fermeture),旧学校調査番号 (Ancien numéro),移行後の学校コード (Code école successeur)
B145220712283,串間市立笠祇小学校,45(宮崎),宮崎,宮崎県串間市大字奴久見１２９７,8880003,2(公),公,1(本),本,B1(小学校),2020/12/22,,451228,
B145220712292,串間市立北方小学校,45(宮崎),宮崎,宮崎県串間市大字北方４８９４,8880005,2(公),公,1(本),本,B1(小学校),2020/12/22,,451229,
B145220712309,串間市立金谷小学校,45(宮崎),宮崎,宮崎県串間市大字南方４４３８番地,8880007,2(公),公,1(本),本,B1(小学校),2020/12/22,,451230,
B145220712318,串間市立秋山小学校,45(宮崎),宮崎,宮崎県串間市秋山２４８５,8880006,2(公),公,1(本),本,B1(小学校),2020/12/22,,451231,
B145220712327,串間市立大束小学校,45(宮崎),宮崎,宮崎県串間市大字大平５７１５,8893532,2(公),公,1(本),本,B1(小学校),2020/12/22,,451232,
B145220712345,串間市立大平小学校,45(宮崎),宮崎,宮崎県串間市大字大平１８８１,8893532,2(公),公,1(本),本,B1(小学校),2020/12/22,,451234,
B145220712354,串間市立本城小学校,45(宮崎),宮崎,宮崎県串間市本城７７６４,8880008,2(公),公,1(本),本,B1(小学校),2020/12/22,,451235,
B145220712372,串間市立市木小学校,45(宮崎),宮崎,宮崎県串間市大字市木７２９５,8893311,2(公),公,1(本),本,B1(小学校),2020/12/22,,451237,
B145220712390,串間市立都井小学校,45(宮崎),宮崎,宮崎県串間市大字都井２２５７－１,8880222,2(公),公,1(本),本,B1(小学校),2020/12/22,,451239,
B145220815010,西都市立妻北小学校,45(宮崎),宮崎,宮崎県西都市右松２６８８,8810003,2(公),公,1(本),本,B1(小学校),2020/12/22,,451501,
B145220815029,西都市立妻南小学校,45(宮崎),宮崎,宮崎県西都市大字三宅１６６,8810005,2(公),公,1(本),本,B1(小学校),2020/12/22,,451502,
B145220815038,西都市立穂北小学校,45(宮崎),宮崎,宮崎県西都市大字南方２２９１－１,8810027,2(公),公,1(本),本,B1(小学校),2020/12/22,,451503,
B145220815056,西都市立茶臼原小学校,45(宮崎),宮崎,宮崎県西都市大字穂北５２５３－４,8810026,2(公),公,1(本),本,B1(小学校),2020/12/22,,451505,
B145220815065,西都市立三納小学校,45(宮崎),宮崎,宮崎県西都市大字三納３２３１－５,8810101,2(公),公,1(本),本,B1(小学校),2020/12/22,,451506,
B145220815074,西都市立都於郡小学校,45(宮崎),宮崎,宮崎県西都市鹿野田６１１１,8810104,2(公),公,1(本),本,B1(小学校),2020/12/22,,451507,
B145220815083,西都市立都於郡小学校山田分校,45(宮崎),宮崎,宮崎県西都市大字山田３２５２,8810112,2(公),公,9(廃),廃,B1(小学校),2020/12/22,2022/5/1,451508,
B145220815109,西都市立三財小学校,45(宮崎),宮崎,宮崎県西都市下三財８１９５,8810113,2(公),公,1(本),本,B1(小学校),2020/12/22,,451510,
B145220815136,西都市立銀上小学校,45(宮崎),宮崎,宮崎県西都市大字銀鏡４６６番地,8811232,2(公),公,1(本),本,B1(小学校),2020/12/22,,451513,
B145220914500,えびの市立飯野小学校,45(宮崎),宮崎,宮崎県えびの市大字原田１１０番地,8894301,2(公),公,1(本),本,B1(小学校),2020/12/22,,451450,
B145220914546,えびの市立上江小学校,45(宮崎),宮崎,宮崎県えびの市大字上江１５８０,8894304,2(公),公,1(本),本,B1(小学校),2020/12/22,,451454,
B145220914564,えびの市立加久藤小学校,45(宮崎),宮崎,宮崎県えびの市大字栗下１５１,8894221,2(公),公,1(本),本,B1(小学校),2020/12/22,,451456,
B145220914582,えびの市立真幸小学校,45(宮崎),宮崎,宮崎県えびの市大字向江１１４０番地,8894151,2(公),公,1(本),本,B1(小学校),2020/12/22,,451458,
B145220914608,えびの市立岡元小学校,45(宮崎),宮崎,宮崎県えびの市大字浦３７１,8894153,2(公),公,1(本),本,B1(小学校),2020/12/22,,451460,
B145234113341,三股町立三股小学校,45(宮崎),宮崎,宮崎県北諸県郡三股町大字樺山４４８９,8891901,2(公),公,1(本),本,B1(小学校),2020/12/22,,451334,
B145234113350,三股町立勝岡小学校,45(宮崎),宮崎,宮崎県北諸県郡三股町大字餅原９７３番地,8891913,2(公),公,1(本),本,B1(小学校),2020/12/22,,451335,
B145234113369,三股町立梶山小学校,45(宮崎),宮崎,宮崎県北諸県郡三股町大字長田２８７６番地,8891911,2(公),公,1(本),本,B1(小学校),2020/12/22,,451336,
B145234113378,三股町立宮村小学校,45(宮崎),宮崎,宮崎県北諸県郡三股町大字宮村１２９５,8891912,2(公),公,1(本),本,B1(小学校),2020/12/22,,451337,
B145234113387,三股町立長田小学校,45(宮崎),宮崎,宮崎県北諸県郡三股町大字長田６２０３,8891911,2(公),公,1(本),本,B1(小学校),2020/12/22,,451338,
B145234113396,三股町立三股西小学校,45(宮崎),宮崎,宮崎県北諸県郡三股町花見原１１番地１,8891907,2(公),公,1(本),本,B1(小学校),2020/12/22,,451339,
B145236114210,高原町立高原小学校,45(宮崎),宮崎,宮崎県西諸県郡高原町大字西麓３４０,8894412,2(公),公,1(本),本,B1(小学校),2020/12/22,,451421,
B145236114238,高原町立広原小学校,45(宮崎),宮崎,宮崎県西諸県郡高原町広原１４７２,8894411,2(公),公,1(本),本,B1(小学校),2020/12/22,,451423,
B145236114247,高原町立狭野小学校,45(宮崎),宮崎,宮崎県西諸県郡高原町大字蒲牟田５５４３－１,8894414,2(公),公,1(本),本,B1(小学校),2020/12/22,,451424,
B145236114256,高原町立後川内小学校,45(宮崎),宮崎,宮崎県西諸県郡高原町大字後川内２６６６,8894413,2(公),公,1(本),本,B1(小学校),2020/12/22,,451425,
B145238211619,国富町立本庄小学校,45(宮崎),宮崎,宮崎県東諸県郡国富町本庄４０５６,8801101,2(公),公,1(本),本,B1(小学校),2020/12/22,,451161,
B145238211628,国富町立森永小学校,45(宮崎),宮崎,宮崎県東諸県郡国富町大字森永１９６７番地,8801106,2(公),公,1(本),本,B1(小学校),2020/12/22,,451162,
B145238211637,国富町立八代小学校,45(宮崎),宮崎,宮崎県東諸県郡国富町大字八代南俣２１０１,8801223,2(公),公,1(本),本,B1(小学校),2020/12/22,,451163,
B145238211664,国富町立木脇小学校,45(宮崎),宮崎,宮崎県東諸県郡国富町大字木脇１７３０番地,8801113,2(公),公,1(本),本,B1(小学校),2020/12/22,,451166,
B145238311707,綾町立綾小学校,45(宮崎),宮崎,宮崎県東諸県郡綾町大字南俣２８１１,8801303,2(公),公,1(本),本,B1(小学校),2020/12/22,,451170,
B145240115275,高鍋町立高鍋東小学校,45(宮崎),宮崎,宮崎県児湯郡高鍋町大字北高鍋４６００,8840002,2(公),公,1(本),本,B1(小学校),2020/12/22,,451527,
B145240115284,高鍋町立高鍋西小学校,45(宮崎),宮崎,宮崎県児湯郡高鍋町大字上江１９５１,8840006,2(公),公,1(本),本,B1(小学校),2020/12/22,,451528,
B145240215345,新富町立富田小学校,45(宮崎),宮崎,宮崎県児湯郡新富町富田東１丁目７０,8891412,2(公),公,1(本),本,B1(小学校),2020/12/22,,451534,
B145240215363,新富町立新田小学校,45(宮崎),宮崎,宮崎県児湯郡新富町大字新田７７１７－１,8891406,2(公),公,1(本),本,B1(小学校),2020/12/22,,451536,
B145240215372,新富町立上新田小学校,45(宮崎),宮崎,宮崎県児湯郡新富町大字新田１７０５３番地８,8891406,2(公),公,1(本),本,B1(小学校),2020/12/22,,451537,
B145240315433,西米良村立村所小学校,45(宮崎),宮崎,宮崎県児湯郡西米良村大字村所２－１,8811411,2(公),公,1(本),本,B1(小学校),2020/12/22,,451543,
B145240415557,木城町立木城小学校,45(宮崎),宮崎,宮崎県児湯郡木城町大字椎木２１９０番地,8840102,2(公),公,9(廃),廃,B1(小学校),2020/12/22,2023/5/1,451555,C245240420147
B145240515645,川南町立川南小学校,45(宮崎),宮崎,宮崎県児湯郡川南町大字川南１３４９３－１,8891301,2(公),公,1(本),本,B1(小学校),2020/12/22,,451564,
B145240515654,川南町立通山小学校,45(宮崎),宮崎,宮崎県児湯郡川南町大字平田６３８３,8891302,2(公),公,1(本),本,B1(小学校),2020/12/22,,451565,
B145240515663,川南町立東小学校,45(宮崎),宮崎,宮崎県児湯郡川南町大字川南２１９０９－１,8891301,2(公),公,1(本),本,B1(小学校),2020/12/22,,451566,
B145240515672,川南町立多賀小学校,45(宮崎),宮崎,宮崎県児湯郡川南町大字川南１５１１３－２,8891301,2(公),公,1(本),本,B1(小学校),2020/12/22,,451567,
B145240515681,川南町立山本小学校,45(宮崎),宮崎,宮崎県児湯郡川南町大字川南１７７４１,8891301,2(公),公,1(本),本,B1(小学校),2020/12/22,,451568,
B145240615742,都農町立都農小学校,45(宮崎),宮崎,宮崎県児湯郡都農町川北１４１６２－１,8891201,2(公),公,1(本),本,B1(小学校),2020/12/22,,451574,
B145240615760,都農町立都農南小学校,45(宮崎),宮崎,宮崎県児湯郡都農町大字川北１０７３,8891201,2(公),公,1(本),本,B1(小学校),2020/12/22,,451576,
B145240615788,都農町立都農東小学校,45(宮崎),宮崎,宮崎県児湯郡都農町大字川北１８６５５,8891201,2(公),公,1(本),本,B1(小学校),2020/12/22,,451578,
B145240615797,都農町立都農東小学校内野々分校,45(宮崎),宮崎,宮崎県児湯郡都農町大字川北２０５００,8891201,2(公),公,2(分),分,B1(小学校),2020/12/22,,451579,
B145242116216,門川町立門川小学校,45(宮崎),宮崎,宮崎県東臼杵郡門川町大字門川尾末１５０２－２,8890611,2(公),公,1(本),本,B1(小学校),2020/12/22,,451621,
B145242116225,門川町立草川小学校,45(宮崎),宮崎,宮崎県東臼杵郡門川町大字加草４丁目９８番地,8890603,2(公),公,1(本),本,B1(小学校),2020/12/22,,451622,
B145242116252,門川町立五十鈴小学校,45(宮崎),宮崎,宮崎県東臼杵郡門川町大字門川尾末６２７０,8890611,2(公),公,1(本),本,B1(小学校),2020/12/22,,451625,
B145242916735,諸塚村立諸塚小学校,45(宮崎),宮崎,宮崎県東臼杵郡諸塚村大字家代３０９４,8831301,2(公),公,1(本),本,B1(小学校),2020/12/22,,451673,
B145242916744,諸塚村立荒谷小学校,45(宮崎),宮崎,宮崎県東臼杵郡諸塚村大字家代６１５９番地,8831301,2(公),公,1(本),本,B1(小学校),2020/12/22,,451674,
B145242916753,諸塚村立七ツ山小学校,45(宮崎),宮崎,宮崎県東臼杵郡諸塚村大字七ツ山２５４９番地,8831402,2(公),公,9(廃),廃,B1(小学校),2020/12/22,2021/5/27,451675,
B145243016858,椎葉村立椎葉小学校,45(宮崎),宮崎,宮崎県東臼杵郡椎葉村大字下福良１７４７－１３,8831601,2(公),公,1(本),本,B1(小学校),2020/12/22,,451685,
B145243016910,椎葉村立尾向小学校,45(宮崎),宮崎,宮崎県東臼杵郡椎葉村大字不土野３８３番地,8831603,2(公),公,1(本),本,B1(小学校),2020/12/22,,451691,
B145243016929,椎葉村立不土野小学校,45(宮崎),宮崎,宮崎県東臼杵郡椎葉村不土野１３９６,8831603,2(公),公,1(本),本,B1(小学校),2020/12/22,,451692,
B145243016947,椎葉村立大河内小学校,45(宮崎),宮崎,宮崎県東臼杵郡椎葉村大字大河内１１１１,8830402,2(公),公,1(本),本,B1(小学校),2020/12/22,,451694,
B145243016965,椎葉村立松尾小学校,45(宮崎),宮崎,宮崎県東臼杵郡椎葉村松尾４２９,8831604,2(公),公,1(本),本,B1(小学校),2020/12/22,,451696,
B145243116508,美郷町立南郷小学校,45(宮崎),宮崎,宮崎県東臼杵郡美郷町南郷神門７７３番地１,8830306,2(公),公,9(廃),廃,B1(小学校),2020/12/22,2024/5/1,451697,C245243120153
B145243116553,美郷町立田代小学校,45(宮崎),宮崎,宮崎県東臼杵郡美郷町西郷田代６２０,8831101,2(公),公,9(廃),廃,B1(小学校),2020/12/22,2021/5/27,451655,
B145243116697,美郷町立北郷小学校,45(宮崎),宮崎,宮崎県東臼杵郡美郷町北郷宇納間７９８番地,8890901,2(公),公,9(廃),廃,B1(小学校),2020/12/22,2021/5/27,451669,
B145244118014,高千穂町立高千穂小学校,45(宮崎),宮崎,宮崎県西臼杵郡高千穂町大字三田井１２２,8821101,2(公),公,1(本),本,B1(小学校),2020/12/22,,451801,
B145244118023,高千穂町立押方小学校,45(宮崎),宮崎,宮崎県西臼杵郡高千穂町大字押方５６１－１,8821102,2(公),公,1(本),本,B1(小学校),2020/12/22,,451802,
B145244118050,高千穂町立田原小学校,45(宮崎),宮崎,宮崎県西臼杵郡高千穂町河内３６,8821414,2(公),公,1(本),本,B1(小学校),2020/12/22,,451805,
B145244118078,高千穂町立岩戸小学校,45(宮崎),宮崎,宮崎県西臼杵郡高千穂町大字岩戸１０７６ー１,8821621,2(公),公,1(本),本,B1(小学校),2020/12/22,,451807,
B145244118130,高千穂町立上野小学校,45(宮崎),宮崎,宮崎県西臼杵郡高千穂町大字上野４９５６,8821411,2(公),公,1(本),本,B1(小学校),2020/12/22,,451813,
B145244218166,日之影町立宮水小学校,45(宮崎),宮崎,宮崎県西臼杵郡日之影町大字七折９０９０,8820401,2(公),公,1(本),本,B1(小学校),2020/12/22,,451816,
B145244218193,日之影町立高巣野小学校,45(宮崎),宮崎,宮崎県西臼杵郡日之影町大字七折１３６３５,8820401,2(公),公,1(本),本,B1(小学校),2020/12/22,,451819,
B145244218200,日之影町立日之影小学校,45(宮崎),宮崎,宮崎県西臼杵郡日之影町大字岩井川３６６５,8820402,2(公),公,1(本),本,B1(小学校),2020/12/22,,451820,
B145244318272,五ヶ瀬町立鞍岡小学校,45(宮崎),宮崎,宮崎県西臼杵郡五ヶ瀬町鞍岡１６９６,8821201,2(公),公,1(本),本,B1(小学校),2020/12/22,,451827,
B145244318307,五ヶ瀬町立三ヶ所小学校,45(宮崎),宮崎,宮崎県西臼杵郡五ヶ瀬町三ヶ所１０７５０,8821203,2(公),公,1(本),本,B1(小学校),2020/12/22,,451830,
B145244318316,五ヶ瀬町立坂本小学校,45(宮崎),宮崎,宮崎県西臼杵郡五ヶ瀬町三ヶ所３４４６,8821203,2(公),公,1(本),本,B1(小学校),2020/12/22,,451831,
B145244318334,五ヶ瀬町立上組小学校,45(宮崎),宮崎,宮崎県西臼杵郡五ヶ瀬町桑野内４９１５－１,8821202,2(公),公,1(本),本,B1(小学校),2020/12/22,,451833,
B145320331013,尚学館小学校,45(宮崎),宮崎,宮崎県延岡市大峡町７８２０,8820001,3(私),私,1(本),本,B1(小学校),2020/12/22,,453101,
B146110000017,鹿児島大学教育学部附属小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市郡元１－２０－１５,8900065,1(国),国,1(本),本,B1(小学校),2020/12/22,,460001,
B146210000015,鹿児島市立川上小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市川上町３２２番地,8920875,2(公),公,1(本),本,B1(小学校),2020/12/22,,461001,
B146210000024,鹿児島市立吉野小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市吉野町２４７２,8920871,2(公),公,1(本),本,B1(小学校),2020/12/22,,461002,
B146210000033,鹿児島市立清水小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市清水町８－１５,8920802,2(公),公,1(本),本,B1(小学校),2020/12/22,,461004,
B146210000042,鹿児島市立大龍小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市大竜町１１－４４,8920805,2(公),公,1(本),本,B1(小学校),2020/12/22,,461005,
B146210000051,鹿児島市立名山小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市山下町６番４３号,8920816,2(公),公,1(本),本,B1(小学校),2020/12/22,,461006,
B146210000060,鹿児島市立山下小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市西千石町１５－５,8920847,2(公),公,1(本),本,B1(小学校),2020/12/22,,461007,
B146210000079,鹿児島市立松原小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市南林寺町２番１８号,8920834,2(公),公,1(本),本,B1(小学校),2020/12/22,,461008,
B146210000088,鹿児島市立城南小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市城南町１番１号,8900835,2(公),公,1(本),本,B1(小学校),2020/12/22,,461009,
B146210000097,鹿児島市立草牟田小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市城山２－３－１,8920813,2(公),公,1(本),本,B1(小学校),2020/12/22,,461010,
B146210000104,鹿児島市立原良小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市原良２－１－１,8900026,2(公),公,1(本),本,B1(小学校),2020/12/22,,461011,
B146210000113,鹿児島市立西田小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市薬師２－３１－１,8900042,2(公),公,1(本),本,B1(小学校),2020/12/22,,461012,
B146210000122,鹿児島市立武小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市武１－３５－３１,8900045,2(公),公,1(本),本,B1(小学校),2020/12/22,,461013,
B146210000131,鹿児島市立田上小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市田上５丁目１２－１,8900034,2(公),公,1(本),本,B1(小学校),2020/12/22,,461014,
B146210000140,鹿児島市立中洲小学校,46(鹿児島),鹿児島,鹿児島県鹿児島市上之園町２８－１,8900052,2(公),公,1(本),本,B1(小学校),2020/12/22,,461015,
